# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	455947	456342	+	AAC06866.1			putative protein			aq_669	396	131	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	456335	457114	+					hypB		aq_671	780		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	456335	457114	+	AAC06860.1			hydrogenase expression/formation protein B	hypB		aq_671	780	259	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	457083	459323	+					hypF		aq_672	2241		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	457083	459323	+	AAC06863.1			transcriptional regulatory protein HypF	hypF		aq_672	2241	746	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	459334	459732	+					atpC		aq_673	399		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	459334	459732	+	AAC06856.1			ATP synthase F1 epsilon subunit	atpC		aq_673	399	132	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	459716	460435	+							aq_674	720		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	459716	460435	+	AAC06868.1			hypothetical protein			aq_674	720	239	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	460432	461010	-							aq_676	579		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	460432	461010	-	AAC06869.1			hypothetical protein			aq_676	579	192	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	461021	461599	-							aq_678	579		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	461021	461599	-	AAC06867.1			putative protein			aq_678	579	192	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	461663	463174	+					atpA		aq_679	1512		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	461663	463174	+	AAC06855.1			ATP synthase F1 alpha subunit	atpA		aq_679	1512	503	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	463190	464380	-					arsA1		aq_682	1191		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	463190	464380	-	AAC06864.1			anion transporting ATPase	arsA1		aq_682	1191	396	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	464435	465184	+							aq_684	750		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	464435	465184	+	AAC06876.1			putative protein			aq_684	750	249	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	465181	465615	+					arsC		aq_685	435		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	465181	465615	+	AAC06873.1			arsenate reductase	arsC		aq_685	435	144	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	465627	468407	+					uvrA		aq_686	2781		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	465627	468407	+	AAC06874.1			repair excision nuclease subunit A	uvrA		aq_686	2781	926	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	468404	469414	-							aq_689	1011		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	468404	469414	-	AAC06878.1			hypothetical protein			aq_689	1011	336	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	469427	470764	-					gidA2		aq_691	1338		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	469427	470764	-	AAC06872.1			glucose inhibited division protein A	gidA2		aq_691	1338	445	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	470797	471501	+					kpsU		aq_692	705		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	470797	471501	+	AAC06870.1			3-deoxy-manno-octulosonate cytidylyltransferase	kpsU		aq_692	705	234	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	471539	472783	-							aq_693	1245		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	471539	472783	-	AAC06877.1			putative protein			aq_693	1245	414	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	472894	476142	-					acrD1		aq_695	3249		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	472894	476142	-	AAC06875.1			cation efflux system (AcrB/AcrD/AcrF family)	acrD1		aq_695	3249	1082	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	476147	477271	-					acrE		aq_698	1125		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	476147	477271	-	AAC06871.1			acriflavin resistance protein AcrE	acrE		aq_698	1125	374	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	477268	478581	-							aq_699	1314		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	477268	478581	-	AAC06879.1			hypothetical protein			aq_699	1314	437	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	478635	479876	-							aq_701	1242		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	478635	479876	-	AAC06891.1			hypothetical protein			aq_701	1242	413	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	479863	480273	-					merR		aq_702	411		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	479863	480273	-	AAC06883.1			transcriptional regulator (MerR family)	merR		aq_702	411	136	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	480279	481409	-					dnaJ2		aq_703	1131		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	480279	481409	-	AAC06881.1			chaperone DnaJ	dnaJ2		aq_703	1131	376	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	481480	482343	-					truB		aq_705	864		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	481480	482343	-	AAC06885.1			tRNA pseudouridine 55 synthase	truB		aq_705	864	287	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	482374	483567	+					trpB1		aq_706	1194		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	482374	483567	+	AAC06880.1			tryptophan synthase beta subunit	trpB1		aq_706	1194	397	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	483583	484644	+							aq_707	1062		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	483583	484644	+	AAC06892.1			hypothetical protein			aq_707	1062	353	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	484648	486630	+					hyuA		aq_708	1983		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	484648	486630	+	AAC06888.1			N-methylhydantoinase A	hyuA		aq_708	1983	660	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	486617	487135	-					nucI		aq_710	519		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	486617	487135	-	AAC06884.1			thermococcal nuclease homolog	nucI		aq_710	519	172	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	487132	487647	-							aq_711	516		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	487132	487647	-	AAC06889.1			putative protein			aq_711	516	171	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	487644	488198	-					frr		aq_712	555		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	487644	488198	-	AAC06886.1			ribosome recycling factor	frr		aq_712	555	184	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	488204	488926	-					pyrH		aq_713	723		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	488204	488926	-	AAC06882.1			UMP kinase	pyrH		aq_713	723	240	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	488926	489798	-					tsf		aq_715	873		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	488926	489798	-	AAC06887.1			elongation factor EF-Ts	tsf		aq_715	873	290	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	489875	491269	-							aq_716	1395		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	489875	491269	-	AAC06890.1			putative protein			aq_716	1395	464	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	491380	493458	+					glgP		aq_717	2079		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	491380	493458	+	AAC06896.1			glycogen phosphorylase	glgP		aq_717	2079	692	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	493455	495950	+					mpg		aq_718	2496		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	493455	495950	+	AAC06893.1			mannose-1-phosphate guanyltransferase	mpg		aq_718	2496	831	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	495947	497380	+							aq_720	1434		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	495947	497380	+	AAC06900.1			hypothetical protein			aq_720	1434	477	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	497377	498768	+					glgA		aq_721	1392		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	497377	498768	+	AAC06894.1			glycogen synthase	glgA		aq_721	1392	463	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	498743	500635	+					glgB		aq_722	1893		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	498743	500635	+	AAC06895.1			1,4-alpha-glucan branching enzyme	glgB		aq_722	1893	630	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	500632	502089	+					malM		aq_723	1458		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	500632	502089	+	AAC06897.1			4-alpha-glucanotransferase (amylomaltase)	malM		aq_723	1458	485	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	502101	504608	+					ctrA1		aq_724	2508		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	502101	504608	+	AAC06899.1			cation transporting ATPase (E1-E2 family)	ctrA1		aq_724	2508	835	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	504614	505618	+					ldhA		aq_727	1005		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	504614	505618	+	AAC06898.1			D-lactate dehydrogenase	ldhA		aq_727	1005	334	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	505654	506826	+					speC		aq_728	1173		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	505654	506826	+	AAC06904.1			ornithine decarboxylase	speC		aq_728	1173	390	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	506732	507745	+							aq_729	1014		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	506732	507745	+	AAC06914.1			hypothetical protein			aq_729	1014	337	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	507757	508590	+					ccdA		aq_731	834		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	507757	508590	+	AAC06911.1			cytochrome c-type biogenesis protein	ccdA		aq_731	834	277	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	508590	509213	+					hisH		aq_732	624		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	508590	509213	+	AAC06901.1			amidotransferase HisH	hisH		aq_732	624	207	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	509203	509685	-					rpsG2		aq_734	483		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	509203	509685	-	AAC06909.1			ribosomal protein S07	rpsG2		aq_734	483	160	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	509689	510075	-					rpsL2		aq_735	387		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	509689	510075	-	AAC06910.1			ribosomal protein S12	rpsL2		aq_735	387	128	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	510161	511558	+					lpdA		aq_736	1398		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	510161	511558	+	AAC06905.1			dihydrolipoamide dehydrogenase	lpdA		aq_736	1398	465	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	511622	512716	+							aq_737	1095		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	511622	512716	+	AAC06915.1			hypothetical protein			aq_737	1095	364	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	512737	513957	+					nifS2		aq_739	1221		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	512737	513957	+	AAC06912.1			FeS cluster formation protein NifS	nifS2		aq_739	1221	406	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	513969	515030	+							aq_740	1062		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	513969	515030	+	AAC06916.1			hypothetical protein			aq_740	1062	353	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	515011	516285	-					purD		aq_742	1275		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	515011	516285	-	AAC06907.1			phosphoribosylamine-glycine ligase	purD		aq_742	1275	424	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	516321	517421	+					pilT		aq_745	1101		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	516321	517421	+	AAC06903.1			twitching motility protein PilT	pilT		aq_745	1101	366	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	517421	518647	+					pilC1		aq_747	1227		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	517421	518647	+	AAC06902.1			fimbrial assembly protein PilC	pilC1		aq_747	1227	408	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	518640	519428	-					ispA		aq_748	789		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	518640	519428	-	AAC06913.1			geranylgeranyl pyrophosphate synthase	ispA		aq_748	789	262	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	519442	520167	-					truA		aq_749	726		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	519442	520167	-	AAC06908.1			pseudouridine synthase I	truA		aq_749	726	241	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	520160	521122	-					pgi		aq_750	963		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	520160	521122	-	AAC06906.1			glucose-6-phosphate isomerase	pgi		aq_750	963	320	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	521156	523126	-							aq_752	1971		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	521156	523126	-	AAC06921.1			putative protein			aq_752	1971	656	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	523123	523422	-							aq_754	300		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	523123	523422	-	AAC06922.1			putative protein			aq_754	300	99	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	523415	524143	-							aq_755	729		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	523415	524143	-	AAC06923.1			putative protein			aq_755	729	242	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	524140	524829	-							aq_756	690		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	524140	524829	-	AAC06928.1			hypothetical protein			aq_756	690	229	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	524822	525361	-							aq_757	540		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	524822	525361	-	AAC06924.1			putative protein			aq_757	540	179	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	525358	525855	-							aq_758	498		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	525358	525855	-	AAC06925.1			putative protein			aq_758	498	165	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	525855	526304	-							aq_759	450		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	525855	526304	-	AAC06929.1			hypothetical protein			aq_759	450	149	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	526457	528310	+					gidA1		aq_761	1854		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	526457	528310	+	AAC06917.1			glucose inhibited division protein A	gidA1		aq_761	1854	617	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	528310	529191	+					genX		aq_763	882		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	528310	529191	+	AAC06920.1			lysyl-tRNA synthetase-like protein	genX		aq_763	882	293	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	529169	529942	-					iclR		aq_764	774		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	529169	529942	-	AAC06919.1			transcriptional regulator (IclR family)	iclR		aq_764	774	257	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	529976	531418	+							aq_765	1443		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	529976	531418	+	AAC06926.1			putative protein			aq_765	1443	480	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	531396	532250	+							aq_766	855		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	531396	532250	+	AAC06927.1			putative protein			aq_766	855	284	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	532257	532823	+							aq_768	567		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	532257	532823	+	AAC06930.1			hypothetical protein			aq_768	567	188	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	532826	533821	+					purM		aq_769	996		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	532826	533821	+	AAC06918.1			phosphoribosylformylglycinamidine cyclo-ligase	purM		aq_769	996	331	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	533978	534436	+							aq_770	459		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	533978	534436	+	AAC06936.1			putative protein			aq_770	459	152	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	534466	534825	+							aq_771	360		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	534466	534825	+	AAC06937.1			putative protein			aq_771	360	119	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	534837	535613	+					tly		aq_773	777		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	534837	535613	+	AAC06935.1			hemolysin	tly		aq_773	777	258	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	535610	536590	+							aq_775	981		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	535610	536590	+	AAC06941.1			hypothetical protein			aq_775	981	326	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	536587	538119	-					nadB		aq_777	1533		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	536587	538119	-	AAC06932.1			L-aspartate oxidase	nadB		aq_777	1533	510	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	538097	539083	-							aq_778	987		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	538097	539083	-	AAC06942.1			hypothetical protein			aq_778	987	328	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	539080	539592	-							aq_780	513		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	539080	539592	-	AAC06938.1			putative protein			aq_780	513	170	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	539585	540865	-					hisD		aq_782	1281		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	539585	540865	-	AAC06931.1			histidinol dehydrogenase	hisD		aq_782	1281	426	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	541304	544306	-					acrD4		aq_786	3003		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	541304	544306	-	AAC06934.1			cation efflux (AcrB/AcrD/AcrF family)	acrD4		aq_786	3003	1000	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	544376	545545	+							aq_788	1170		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	544376	545545	+	AAC06939.1			putative protein			aq_788	1170	389	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	545563	546648	+							aq_789	1086		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	545563	546648	+	AAC06943.1			hypothetical protein			aq_789	1086	361	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	546645	547136	+							aq_791	492		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	546645	547136	+	AAC06940.1			putative protein			aq_791	492	163	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547161	547661	+					cycB1		aq_792	501		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547161	547661	+	AAC06933.1			cytochrome c552	cycB1		aq_792	501	166	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547720	547923	+					rpmI		aq_792a	204		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547720	547923	+	AAC06950.1			ribosomal protein L35	rpmI		aq_792a	204	67	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547898	549907	-					rep		aq_793	2010		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	547898	549907	-	AAC06949.1			ATP-dependent DNA helicase REP	rep		aq_793	2010	669	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	549949	550347	+							aq_796	399		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	549949	550347	+	AAC06953.1			putative protein			aq_796	399	132	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	550344	551570	+					prc		aq_797	1227		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	550344	551570	+	AAC06952.1			carboxyl-terminal protease	prc		aq_797	1227	408	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	551567	552574	+					gcp		aq_801	1008		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	551567	552574	+	AAC06951.1			sialoglycoprotease	gcp		aq_801	1008	335	
gene	tRNA	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	552612	552684	+							aq_t10	73		
tRNA		GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	552612	552684	+				tRNA-Pro			aq_t10	73		anticodon=GGG
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	552695	553549	+					mbhS3		aq_802	855		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	552695	553549	+	AAC06946.1			hydrogenase small subunit	mbhS3		aq_802	855	284	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	553539	554789	+					mbhL3		aq_804	1251		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	553539	554789	+	AAC06945.1			hydrogenase large subunit	mbhL3		aq_804	1251	416	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	554790	555257	-							aq_805	468		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	554790	555257	-	AAC06954.1			putative protein			aq_805	468	155	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	555261	556529	-					pyrC		aq_806	1269		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	555261	556529	-	AAC06948.1			dihydroorotase	pyrC		aq_806	1269	422	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	556543	557457	-							aq_808	915		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	556543	557457	-	AAC06955.1			putative protein			aq_808	915	304	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	557454	558272	-							aq_809	819		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	557454	558272	-	AAC06956.1			putative protein			aq_809	819	272	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	558269	558718	-							aq_811	450		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	558269	558718	-	AAC06957.1			putative protein			aq_811	450	149	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	558785	559891	+							aq_812	1107		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	558785	559891	+	AAC06958.1			hypothetical protein			aq_812	1107	368	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	559888	560256	-					acpS		aq_813	369		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	559888	560256	-	AAC06947.1			holo-[acyl-carrier protein] synthase	acpS		aq_813	369	122	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	560253	561119	-							aq_814	867		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	560253	561119	-	AAC06959.1			hypothetical protein			aq_814	867	288	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	561119	562285	-					dfp		aq_815	1167		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	561119	562285	-	AAC06944.1			pantothenate metabolism flavoprotein	dfp		aq_815	1167	388	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	562310	563584	+					gsa		aq_816	1275		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	562310	563584	+	AAC06964.1			glutamate-1-semialdehyde aminotransferase	gsa		aq_816	1275	424	
gene	protein_coding	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	563588	564562	+							aq_818	975		
CDS	with_protein	GCA_000008625.1	Primary Assembly	chromosome		AE000657.1	563588	564562	+	AAC06968.1			putative protein			aq_818	975	324	
