# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	357912	358571	+	BAA79486.2			proteasome beta subunit precursor	psmB		APE_0521.1	660	219	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	358808	360823	+							APE_0522.1	2016		old_locus_tag=APE0522
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	358808	360823	+	BAA79487.2			putative exonuclease			APE_0522.1	2016	671	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	360842	361378	-							APE_0525.1	537		old_locus_tag=APE0525
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	360842	361378	-	BAA79490.2			conserved hypothetical protein			APE_0525.1	537	178	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	361519	361752	+							APE_0525a	234		old_locus_tag=APES022
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	361519	361752	+	BAA79491.1			small nucleolar RNP protein Sm			APE_0525a	234	77	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	361782	361970	+					rpl37e		APE_0525b	189		old_locus_tag=APES023
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	361782	361970	+	BAA79492.1			50S ribosomal protein L37e	rpl37e		APE_0525b	189	62	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	362082	363203	+					pepQ		APE_0526.1	1122		old_locus_tag=APE0526
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	362082	363203	+	BAA79493.2			Xaa-Pro dipeptidase	pepQ		APE_0526.1	1122	373	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	363298	364431	-							APE_0528	1134		old_locus_tag=APE0528
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	363298	364431	-	BAA79495.1			acetamidase/formamidase			APE_0528	1134	377	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	364487	365389	-							APE_0531.1	903		old_locus_tag=APE0531
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	364487	365389	-	BAA79498.2			ABC transporter, substrate binding protein			APE_0531.1	903	300	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	365508	366251	+							APE_0532.1	744		old_locus_tag=APE0532
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	365508	366251	+	BAA79499.2			ABC transporter, ATP binding protein			APE_0532.1	744	247	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	366299	367111	+							APE_0534.1	813		old_locus_tag=APE0534
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	366299	367111	+	BAA79501.2			ABC transporter, permease protein			APE_0534.1	813	270	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	367104	367490	+							APE_0535	387		old_locus_tag=APE0535
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	367104	367490	+	BAA79502.1			hypothetical protein			APE_0535	387	128	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	367617	368600	-							APE_0536.1	984		old_locus_tag=APE0536
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	367617	368600	-	BAA79503.2			hypothetical protein			APE_0536.1	984	327	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	369145	369232	-							APE_tRNA12	88		old_locus_tag=APEtRNA12
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	369145	369232	-				tRNA-Leu			APE_tRNA12	88		anticodon=TAG
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	369558	370574	+							APE_0537.1	1017		old_locus_tag=APE0537
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	369558	370574	+	BAA79504.2			conserved hypothetical protein			APE_0537.1	1017	338	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	370582	370857	+					rpl13e		APE_0537a	276		old_locus_tag=APES024
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	370582	370857	+	BAA79507.1			50S ribosomal protein L13e	rpl13e		APE_0537a	276	91	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	370874	372043	-							APE_0540.1	1170		old_locus_tag=APE0540
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	370874	372043	-	BAA79508.2			conserved hypothetical protein			APE_0540.1	1170	389	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372080	372278	+							APE_tRNA13	78		old_locus_tag=APEtRNA13
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372080	372278	+				tRNA-Asp			APE_tRNA13	78		anticodon=GTC
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372386	372760	+							APE_0542.1	375		old_locus_tag=APE0542
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372386	372760	+	BAA79510.2			hypothetical protein			APE_0542.1	375	124	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372806	373963	+							APE_0543	1158		old_locus_tag=APE0543
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	372806	373963	+	BAA79511.1			conserved hypothetical protein			APE_0543	1158	385	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	373908	374552	-					upp		APE_0545.1	645		old_locus_tag=APE0545
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	373908	374552	-	BAA79513.2			uracil phosphoribosyltransferase	upp		APE_0545.1	645	214	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	374633	375946	+							APE_0546.1	1314		old_locus_tag=APE0546
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	374633	375946	+	BAA79514.2			putative pseudouridine synthase PsuX			APE_0546.1	1314	437	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	375992	376315	+					rpl21e		APE_0546a	324		
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	375992	376315	+	BAF34737.1			50S ribosomal protein L21e	rpl21e		APE_0546a	324	107	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	376358	376699	+					rpoF		APE_0549.1	342		old_locus_tag=APE0549
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	376358	376699	+	BAA79517.2			DNA-directed RNA polymerase subunit F	rpoF		APE_0549.1	342	113	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	376793	377773	+							APE_0550	981		old_locus_tag=APE0550
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	376793	377773	+	BAA79518.1			conserved hypothetical protein			APE_0550	981	326	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	377718	378551	+					ksgA		APE_0553	834		old_locus_tag=APE0553
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	377718	378551	+	BAA79521.1			S-adenosylmethionine-6-N',N'-adenosyl(rRNA) dimethyltransferase	ksgA		APE_0553	834	277	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	378554	379144	+							APE_0554.1	591		old_locus_tag=APE0554
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	378554	379144	+	BAA79522.2			putative methyltransferase			APE_0554.1	591	196	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	379132	379863	+							APE_0555.1	732		old_locus_tag=APE0555
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	379132	379863	+	BAA79523.2			conserved hypothetical protein			APE_0555.1	732	243	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	379829	380893	+							APE_0557	1065		old_locus_tag=APE0557
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	379829	380893	+	BAA79525.1			putative methyltransferase			APE_0557	1065	354	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	380994	382289	-							APE_0558.1	1296		old_locus_tag=APE0558
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	380994	382289	-	BAA79526.2			conserved hypothetical protein			APE_0558.1	1296	431	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	382374	383825	+							APE_0560	1452		old_locus_tag=APE0560
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	382374	383825	+	BAA79528.1			hypothetical protein			APE_0560	1452	483	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	383822	384628	-							APE_0562.1	807		old_locus_tag=APE0562
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	383822	384628	-	BAA79530.2			putative prephenate dehydrogenase			APE_0562.1	807	268	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	384618	384869	-					aroQ		APE_0562a	252		
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	384618	384869	-	BAF34738.1			chorismate mutase	aroQ		APE_0562a	252	83	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	384859	386001	-					aroC		APE_0564	1143		old_locus_tag=APE0564
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	384859	386001	-	BAA79532.1			chorismate synthase	aroC		APE_0564	1143	380	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	385991	387274	-					aroA		APE_0569	1284		old_locus_tag=APE0569
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	385991	387274	-	BAA79537.1			3-phosphoshikimate 1-carboxyvinyltransferase	aroA		APE_0569	1284	427	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	387262	388104	-					aroK		APE_0572	843		old_locus_tag=APE0572
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	387262	388104	-	BAA79540.1			shikimate kinase	aroK		APE_0572	843	280	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	388104	388925	-					aroE		APE_0574.1	822		old_locus_tag=APE0574
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	388104	388925	-	BAA79542.2			shikimate dehydrogenase	aroE		APE_0574.1	822	273	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	388922	389590	-					aroD		APE_0577	669		old_locus_tag=APE0577
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	388922	389590	-	BAA79545.1			3-dehydroquinate dehydratase	aroD		APE_0577	669	222	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	389597	390673	-					aroB		APE_0579	1077		old_locus_tag=APE0579
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	389597	390673	-	BAA79547.1			3-dehydroquinate synthase	aroB		APE_0579	1077	358	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	390655	391467	-					aroG		APE_0581.1	813		old_locus_tag=APE0581
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	390655	391467	-	BAA79549.2			phospho-2-dehydro-3-deoxyheptonate aldolase	aroG		APE_0581.1	813	270	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	391487	392455	-							APE_0583	969		old_locus_tag=APE0583
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	391487	392455	-	BAA79551.1			putative transketolase C-terminal section			APE_0583	969	322	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	392495	393205	-							APE_0586.1	711		old_locus_tag=APE0586
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	392495	393205	-	BAA79554.2			putative transketolase N-terminal section			APE_0586.1	711	236	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	393471	396176	+							APE_0588.1	2706		old_locus_tag=APE0588
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	393471	396176	+	BAA79556.2			hypothetical protein			APE_0588.1	2706	901	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	396676	397476	-							APE_0591.1	801		old_locus_tag=APE0591
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	396676	397476	-	BAA79559.2			enoyl-CoA hydratase/isomerase family protein			APE_0591.1	801	266	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	397737	398294	-							APE_0593.1	558		old_locus_tag=APE0593
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	397737	398294	-	BAA79561.2			hypothetical protein			APE_0593.1	558	185	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	398532	399095	+							APE_0594.1	564		old_locus_tag=APE0594
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	398532	399095	+	BAA79562.2			hypothetical protein			APE_0594.1	564	187	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	399070	399348	+							APE_0594a.1	279		old_locus_tag=APES025
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	399070	399348	+	BAA79563.2			hypothetical protein			APE_0594a.1	279	92	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	399452	400603	+							APE_0595.1	1152		old_locus_tag=APE0595
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	399452	400603	+	BAA79565.2			putative dehydrogenase			APE_0595.1	1152	383	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	400709	401341	-							APE_0596	633		old_locus_tag=APE0596
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	400709	401341	-	BAA79566.1			hypothetical protein			APE_0596	633	210	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	401639	401890	+							APE_0597.1	252		old_locus_tag=APE0597
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	401639	401890	+	BAA79567.2			hypothetical protein			APE_0597.1	252	83	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402386	402462	-							APE_tRNA14	77		old_locus_tag=APEtRNA14
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402386	402462	-				tRNA-Asn			APE_tRNA14	77		anticodon=GTT
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402512	402964	-							APE_0598	453		old_locus_tag=APE0598
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402512	402964	-	BAA79568.1			hypothetical protein			APE_0598	453	150	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402990	403103	-							APE_tRNA15	77		old_locus_tag=APEtRNA15
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	402990	403103	-				tRNA-Trp			APE_tRNA15	77		anticodon=CCA
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	403297	403824	-							APE_0600	528		old_locus_tag=APE0600
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	403297	403824	-	BAA79570.1			conserved hypothetical protein			APE_0600	528	175	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	403788	404342	-							APE_0601	555		old_locus_tag=APE0601
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	403788	404342	-	BAA79571.1			hypothetical protein			APE_0601	555	184	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	404463	404693	+							APE_0601a	231		
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	404463	404693	+	BAF34739.1			hypothetical protein			APE_0601a	231	76	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	404690	405439	+							APE_0603	750		old_locus_tag=APE0603
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	404690	405439	+	BAA79573.1			molybdopterin converting factor			APE_0603	750	249	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	405399	405857	-							APE_0604	459		old_locus_tag=APE0604
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	405399	405857	-	BAA79574.1			hypothetical protein			APE_0604	459	152	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	405916	406503	-							APE_0605.1	588		old_locus_tag=APE0605
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	405916	406503	-	BAA79575.2			hypothetical protein			APE_0605.1	588	195	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	406481	406948	-							APE_0606.1	468		old_locus_tag=APE0606
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	406481	406948	-	BAA79576.2			hypothetical protein			APE_0606.1	468	155	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	407392	411387	-							APE_0607	3996		old_locus_tag=APE0607
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	407392	411387	-	BAA79577.1			surface layer-associated protease precursor			APE_0607	3996	1331	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	411629	416281	-							APE_0609.1	4653		old_locus_tag=APE0609
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	411629	416281	-	BAA79579.2			surface layer protein			APE_0609.1	4653	1550	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	416585	418210	-							APE_0614.1	1626		old_locus_tag=APE0614
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	416585	418210	-	BAA79584.2			hypothetical protein			APE_0614.1	1626	541	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	418295	419557	-							APE_0618.1	1263		old_locus_tag=APE0618
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	418295	419557	-	BAA79588.2			hypothetical protein			APE_0618.1	1263	420	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	419623	425475	-							APE_0620.1	5853		old_locus_tag=APE0620
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	419623	425475	-	BAA79590.2			hypothetical protein			APE_0620.1	5853	1950	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	425604	425870	+							APE_0620a	267		
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	425604	425870	+	BAF34740.1			conserved hypothetical protein			APE_0620a	267	88	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	425867	426631	-							APE_0621.1	765		old_locus_tag=APE0621
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	425867	426631	-	BAA79591.2			probable farnesylgeranylglyceryl phosphate synthase			APE_0621.1	765	254	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	426579	426917	-							APE_0623.1	339		old_locus_tag=APE0623
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	426579	426917	-	BAA79593.2			hypothetical protein			APE_0623.1	339	112	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	427181	428431	+					ahcY		APE_0624.1	1251		old_locus_tag=APE0624
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	427181	428431	+	BAA79594.2			adenosylhomocysteinase	ahcY		APE_0624.1	1251	416	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	428497	428611	+							APE_tRNA16	77		old_locus_tag=APEtRNA16
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	428497	428611	+				tRNA-Met			APE_tRNA16	77		anticodon=CAT
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	428911	429201	+							APE_0628.1	291		old_locus_tag=APE0628
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	428911	429201	+	BAA79598.2			hypothetical protein			APE_0628.1	291	96	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	429341	429961	+							APE_0630	621		old_locus_tag=APE0630
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	429341	429961	+	BAA79600.1			conserved hypothetical protein			APE_0630	621	206	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	429927	431186	-							APE_0632.1	1260		old_locus_tag=APE0632
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	429927	431186	-	BAA79602.2			conserved hypothetical protein			APE_0632.1	1260	419	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	431450	432202	+							APE_0636	753		old_locus_tag=APE0636
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	431450	432202	+	BAA79607.1			putative metal dependent hydrolase			APE_0636	753	250	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	432274	432666	-					speH		APE_0639.1	393		old_locus_tag=APE0639
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	432274	432666	-	BAA79610.2			S-adenosylmethionine decarboxylase proenzyme	speH		APE_0639.1	393	130	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	432769	433542	+							APE_0640	774		old_locus_tag=APE0640
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	432769	433542	+	BAA79611.1			hypothetical protein			APE_0640	774	257	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	433555	434604	-							APE_0641	1050		old_locus_tag=APE0641
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	433555	434604	-	BAA79612.1			thioredoxin			APE_0641	1050	349	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	434871	435854	+							APE_0644.1	984		old_locus_tag=APE0644
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	434871	435854	+	BAA79615.2			conserved hypothetical protein			APE_0644.1	984	327	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	435875	436312	+							APE_0648.1	438		old_locus_tag=APE0648
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	435875	436312	+	BAA79619.2			hypothetical protein			APE_0648.1	438	145	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	436309	438771	-					ppsA		APE_0650.1	2463		old_locus_tag=APE0650
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	436309	438771	-	BAA79621.2			phosphoenolpyruvate synthase	ppsA		APE_0650.1	2463	820	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	438938	439117	-					secG		APE_0650a.1	180		old_locus_tag=APES028
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	438938	439117	-	BAA79625.2			preprotein translocase SecG subunit	secG		APE_0650a.1	180	59	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	439311	440357	-							APE_0654.1	1047		old_locus_tag=APE0654
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	439311	440357	-	BAA79626.2			hypothetical protein			APE_0654.1	1047	348	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	440385	441755	-							APE_0656.1	1371		old_locus_tag=APE0656
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	440385	441755	-	BAA79628.2			conserved hypothetical protein			APE_0656.1	1371	456	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	441794	442045	-							APE_0656a	252		
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	441794	442045	-	BAF34741.1			conserved hypothetical protein			APE_0656a	252	83	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	442140	442481	+							APE_0661.1	342		old_locus_tag=APE0661
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	442140	442481	+	BAA79633.2			hypothetical protein			APE_0661.1	342	113	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	442462	443769	+					hisS		APE_0662.1	1308		old_locus_tag=APE0662
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	442462	443769	+	BAA79634.2			histidyl-tRNA synthetase	hisS		APE_0662.1	1308	435	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	443766	444116	-							APE_0663	351		old_locus_tag=APE0663
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	443766	444116	-	BAA79635.1			hypothetical protein			APE_0663	351	116	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	444124	444837	-					rpiA		APE_0665	714		old_locus_tag=APE0665
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	444124	444837	-	BAA79637.1			ribose 5-phosphate isomerase	rpiA		APE_0665	714	237	
gene	misc_RNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	445320	445649	-							APE_rnpRNA01	330		
misc_RNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	445320	445649	-				ribonuclease P RNA component			APE_rnpRNA01	330		
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	445535	446722	+					priB		APE_0667	1188		old_locus_tag=APE0667
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	445535	446722	+	BAA79640.1			putative DNA primase large subunit	priB		APE_0667	1188	395	
gene	tRNA	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	446761	446848	+							APE_tRNA17	88		old_locus_tag=APEtRNA17
tRNA		GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	446761	446848	+				tRNA-Leu			APE_tRNA17	88		anticodon=CAA
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	446854	447528	-					tenA		APE_0669.1	675		old_locus_tag=APE0669
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	446854	447528	-	BAA79642.2			transcriptional activator TenA homolog	tenA		APE_0669.1	675	224	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	447602	448753	+							APE_0671	1152		old_locus_tag=APE0671
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	447602	448753	+	BAA79644.1			putative MFS transporter			APE_0671	1152	383	
gene	protein_coding	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	448944	449870	-					mdh		APE_0672.1	927		old_locus_tag=APE0672
CDS	with_protein	GCA_000011125.1	Primary Assembly	chromosome		BA000002.3	448944	449870	-	BAA79645.2			malate dehydrogenase	mdh		APE_0672.1	927	308	
