# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	415846	416478	-	AAC66775.2			conserved hypothetical protein			BB_0403	633	210	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	416689	417105	+							BB_0404	417		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	416689	417105	+	AAC66796.1			conserved hypothetical protein			BB_0404	417	138	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	417102	417713	+							BB_0405	612		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	417102	417713	+	AAC66795.1			conserved hypothetical protein			BB_0405	612	203	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	417724	418335	+							BB_0406	612		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	417724	418335	+	AAC66794.1			conserved hypothetical protein			BB_0406	612	203	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	418388	419506	-					manA		BB_0407	1119		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	418388	419506	-	AAC66788.1			mannose-6-phosphate isomerase, class I	manA		BB_0407	1119	372	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	419503	421380	-							BB_0408	1878		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	419503	421380	-	AAC66787.1			pts system, fructose-specific iiabc component			BB_0408	1878	625	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	421554	422183	+							BB_0409	630		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	421554	422183	+	AAC66793.1			conserved hypothetical protein			BB_0409	630	209	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	422180	423058	+							BB_0411	879		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	423055	423834	+							BB_0412	780		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	423055	423834	+	AAC66791.1			membrane protein, putative			BB_0412	780	259	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	423822	424442	-							BB_0413	621		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	423822	424442	-	AAC66785.2			conserved hypothetical integral membrane protein			BB_0413	621	206	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	424694	425551	+							BB_0414	858		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	424694	425551	+	AAC66784.1			chemotaxis protein methyltransferase			BB_0414	858	285	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	425584	426711	+							BB_0415	1128		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	425584	426711	+	AAC66789.1			putative protein-glutamate methylesterase			BB_0415	1128	375	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	426736	427950	+							BB_0416	1215		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	426736	427950	+	AAC66783.1			pheromone shutdown protein			BB_0416	1215	404	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	427987	428622	+							BB_0417	636		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	427987	428622	+	AAC66782.1			adenylate kinase (ATP-AMP transphosphorylase) (AK)(Superoxide-inducible protein 16) (SOI16)			BB_0417	636	211	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	428646	429674	+							BB_0418	1029		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	428646	429674	+	AAC66790.1			conserved hypothetical protein			BB_0418	1029	342	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	429693	430616	-							BB_0419	924		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	429693	430616	-	AAC66781.1			response regulatory protein			BB_0419	924	307	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	430619	435103	-							BB_0420	4485		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	430619	435103	-	AAC66780.1			sensory transduction histidine kinase, putative			BB_0420	4485	1494	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	441713	442552	-							BB_0421	840		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	441713	442552	-	AAC66798.1			haloacid dehalogenase-like hydrolase			BB_0421	840	279	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	442688	443248	-							BB_0422	561		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	442688	443248	-	AAC66797.1			DNA-3-methyladenine glycosylase			BB_0422	561	186	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	446327	446875	-							BB_0426	549		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	446327	446875	-	AAC66812.2			nucleoside 2-deoxyribosyltransferase superfamily			BB_0426	549	182	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	446969	447736	-							BB_0427	768		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	446969	447736	-	AAC66807.2			conserved hypothetical protein			BB_0427	768	255	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	447855	448172	+							BB_0428	318		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	447855	448172	+	AAC66811.1			conserved hypothetical protein			BB_0428	318	105	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	448202	448591	-							BB_0429	390		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	448202	448591	-	AAC66810.1			conserved hypothetical protein			BB_0429	390	129	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	448708	449310	+							BB_0430	603		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	448708	449310	+	AAC66806.2			conserved hypothetical protein			BB_0430	603	200	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	449419	450171	+							BB_0431	753		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	449419	450171	+	AAC66805.1			CobQ/CobB/MinD/ParA nucleotide binding domain, putative			BB_0431	753	250	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	450174	450887	+							BB_0432	714		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	451139	451921	-					spo0J		BB_0434	783		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	451139	451921	-	AAC66804.1			stage 0 sporulation protein J	spo0J		BB_0434	783	260	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	452040	454472	-					gyrA		BB_0435	2433		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	452040	454472	-	AAC66803.1			DNA gyrase, A subunit	gyrA		BB_0435	2433	810	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	454484	456388	-					gyrB		BB_0436	1905		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	454484	456388	-	AAC66802.2			DNA gyrase, B subunit	gyrB		BB_0436	1905	634	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	456576	458036	+					dnaA		BB_0437	1461		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	456576	458036	+	AAB91515.1			chromosomal replication initiator protein DnaA	dnaA		BB_0437	1461	486	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	458277	459434	+					dnaN		BB_0438	1158		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	458277	459434	+	AAB91514.1			DNA polymerase III, beta subunit	dnaN		BB_0438	1158	385	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	459525	459824	+							BB_0439	300		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	459525	459824	+	AAB91513.1			conserved hypothetical protein			BB_0439	300	99	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	459916	460071	+					rpmH		BB_0440	156		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	459916	460071	+	AAB91512.1			ribosomal protein L34	rpmH		BB_0440	156	51	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	460052	460411	+					rnpA		BB_0441	360		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	460052	460411	+	AAB91511.1			ribonuclease P protein component	rnpA		BB_0441	360	119	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	460398	462032	+							BB_0442	1635		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	462045	462773	+							BB_0443	729		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	462045	462773	+	AAB91509.1			spoiiij-associtated protein			BB_0443	729	242	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	462819	463886	+							BB_0444	1068		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	462819	463886	+	AAB91508.1			WbnF			BB_0444	1068	355	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	464053	465132	+					fbaA		BB_0445	1080		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	464053	465132	+	AAB91507.1			fructose-bisphosphate aldolase, class II	fbaA		BB_0445	1080	359	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	465518	467278	-					aspS		BB_0446	1761		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	465518	467278	-	AAB91506.2			aspartyl-tRNA synthetase	aspS		BB_0446	1761	586	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	467282	469387	-							BB_0447	2106		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	467282	469387	-	AAC66821.1			Na+/H+ antiporter			BB_0447	2106	701	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469390	469665	-							BB_0448	276		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469390	469665	-	AAC66820.1			phosphocarrier protein HPr			BB_0448	276	91	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469678	469971	-							BB_0449	294		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469678	469971	-	AAC66819.1			conserved hypothetical protein			BB_0449	294	97	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469961	471220	-					rpoN		BB_0450	1260		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	469961	471220	-	AAC66818.1			RNA polymerase sigma-54 factor	rpoN		BB_0450	1260	419	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	471223	471756	-							BB_0451	534		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	471223	471756	-	AAC66817.1			chromate transport protein, putative			BB_0451	534	177	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	471771	472358	-							BB_0452	588		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	471771	472358	-	AAC66823.2			chromate transporter superfamily			BB_0452	588	195	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	472566	473408	+							BB_0453	843		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	472566	473408	+	AAC66816.1			transporter, small conductance mechanosensitive ion channel (MscS) family			BB_0453	843	280	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	473405	474556	-							BB_0454	1152		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	473405	474556	-	AAC66815.1			lipopolysaccharide biosynthesis-related protein			BB_0454	1152	383	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	474613	475602	+							BB_0455	990		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	474613	475602	+	AAC66814.1			DNA polymerase III, delta subunit superfamily			BB_0455	990	329	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	475606	476211	+							BB_0456	606		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	475606	476211	+	AAC66822.1			conserved hypothetical protein			BB_0456	606	201	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	476263	478005	-					uvrC		BB_0457	1743		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	476263	478005	-	AAC66813.2			excinuclease ABC, C subunit	uvrC		BB_0457	1743	580	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	478196	479716	+							BB_0458	1521		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	479709	481019	+							BB_0459	1311		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	479709	481019	+	AAC66837.1			tetratricopeptide repeat domain protein			BB_0459	1311	436	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	481344	482057	-							BB_0460	714		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	481344	482057	-	AAC66836.1			lipoprotein, putative			BB_0460	714	237	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	482600	484282	+							BB_0461	1683		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	482600	484282	+	AAC66831.1			DNA polymerase III, subunits gamma and tau			BB_0461	1683	560	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	484287	484586	+					efbC		BB_0462	300		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	484287	484586	+	AAC66830.2			putative DNA-binding protein, ebfC protein	efbC		BB_0462	300	99	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	484757	485266	+							BB_0463	510		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	484757	485266	+	AAC66829.1			nucleoside diphosphate kinase (NDK) (NDP kinase)(Nucleoside-2-P kinase)			BB_0463	510	169	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	485550	486077	+							BB_0464	528		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	485550	486077	+	AAC66835.1			conserved hypothetical protein			BB_0464	528	175	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	486074	486769	+							BB_0465	696		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	486074	486769	+	AAC66834.1			conserved hypothetical protein			BB_0465	696	231	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	486747	487538	+							BB_0466	792		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	486747	487538	+	AAC66828.2			ABC transporter, ATP-binding protein			BB_0466	792	263	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	487535	488224	+							BB_0467	690		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	487535	488224	+	AAC66827.1			conserved hypothetical protein			BB_0467	690	229	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	488226	488972	+							BB_0468	747		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	488226	488972	+	AAC66826.1			conserved hypothetical protein			BB_0468	747	248	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	488983	489495	+					lspA		BB_0469	513		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	488983	489495	+	AAC66825.1			signal peptidase II	lspA		BB_0469	513	170	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	489540	489719	+							BB_0470	180		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	489540	489719	+	AAC66833.2			conserved hypothetical protein			BB_0470	180	59	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	489733	490554	+							BB_0471	822		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	489733	490554	+	AAC66832.1			conserved hypothetical protein			BB_0471	822	273	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	490644	491927	+					murA		BB_0472	1284		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	490644	491927	+	AAC66824.2			UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		BB_0472	1284	427	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	492588	493952	+							BB_0473	1365		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	492588	493952	+	AAC66867.1			conserved hypothetical integral membrane protein			BB_0473	1365	454	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	494150	494539	-							BB_0475	390		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	494150	494539	-	AAC66868.2			lipoprotein, putative			BB_0475	390	129	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	495033	496217	+					tuf		BB_0476	1185		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	495033	496217	+	AAC66866.2			translation elongation factor Tu	tuf		BB_0476	1185	394	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	496268	496579	+					rpsJ		BB_0477	312		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	496268	496579	+	AAC66865.1			ribosomal protein S10	rpsJ		BB_0477	312	103	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	496615	497235	+					rplC		BB_0478	621		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	496615	497235	+	AAC66864.1			ribosomal protein L3	rplC		BB_0478	621	206	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	497245	497874	+					rplD		BB_0479	630		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	497245	497874	+	AAC66863.1			ribosomal protein L4/L1 family	rplD		BB_0479	630	209	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	497895	498191	+					rplW		BB_0480	297		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	497895	498191	+	AAC66862.2			ribosomal protein L23	rplW		BB_0480	297	98	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	498213	499046	+					rplB		BB_0481	834		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	498213	499046	+	AAC66861.1			ribosomal protein L2	rplB		BB_0481	834	277	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499056	499334	+					rpsS		BB_0482	279		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499056	499334	+	AAC66860.1			ribosomal protein S19	rpsS		BB_0482	279	92	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499341	499703	+					rplV		BB_0483	363		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499341	499703	+	AAC66859.1			ribosomal protein L22	rplV		BB_0483	363	120	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499707	500588	+					rpsC		BB_0484	882		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	499707	500588	+	AAC66858.1			ribosomal protein S3	rpsC		BB_0484	882	293	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	500593	501009	+					rplP		BB_0485	417		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	500593	501009	+	AAC66857.1			ribosomal protein L16	rplP		BB_0485	417	138	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501015	501212	+					rpmC		BB_0486	198		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501015	501212	+	AAC66856.2			ribosomal protein L29	rpmC		BB_0486	198	65	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501215	501469	+					rpsQ		BB_0487	255		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501215	501469	+	AAC66855.1			ribosomal protein S17	rpsQ		BB_0487	255	84	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501497	501865	+					rplN		BB_0488	369		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501497	501865	+	AAC66854.2			ribosomal protein L14	rplN		BB_0488	369	122	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501880	502185	+					rplX		BB_0489	306		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	501880	502185	+	AAC66853.1			ribosomal protein L24	rplX		BB_0489	306	101	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502191	502739	+							BB_0490	549		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502191	502739	+	AAC66852.1			ribosomal L5P family C-terminus protein			BB_0490	549	182	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502756	502941	+					rpsN		BB_0491	186		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502756	502941	+	AAC66851.2			ribosomal protein S14p/S29e	rpsN		BB_0491	186	61	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502951	503349	+					rpsH		BB_0492	399		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	502951	503349	+	AAC66850.1			ribosomal protein S8	rpsH		BB_0492	399	132	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	503366	503908	+							BB_0493	543		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	503366	503908	+	AAC66849.1			ribosomal protein L6, putative			BB_0493	543	180	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	503926	504285	+					rplR		BB_0494	360		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	503926	504285	+	AAC66848.1			ribosomal protein L18	rplR		BB_0494	360	119	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	504298	504795	+					rpsE		BB_0495	498		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	504298	504795	+	AAC66847.1			ribosomal protein S5	rpsE		BB_0495	498	165	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	504799	505104	+							BB_0496	306		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	504799	505104	+	AAC66846.1			ribosomal protein L30			BB_0496	306	101	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	505104	505541	+					rplO		BB_0497	438		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	505104	505541	+	AAC66845.1			ribosomal protein L15	rplO		BB_0497	438	145	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	505554	506858	+							BB_0498	1305		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	505554	506858	+	AAC66844.1			preprotein translocase, SecY subunit			BB_0498	1305	434	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	506865	506984	+					rpmJ		BB_0499	120		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	506865	506984	+	AAC66843.1			ribosomal protein L36	rpmJ		BB_0499	120	39	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507002	507379	+					rpsM		BB_0500	378		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507002	507379	+	AAC66842.1			ribosomal protein S13p/S18e	rpsM		BB_0500	378	125	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507406	507798	+					rpsK		BB_0501	393		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507406	507798	+	AAC66841.2			ribosomal protein S11	rpsK		BB_0501	393	130	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507814	508848	+					rpoA		BB_0502	1035		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	507814	508848	+	AAC66840.2			DNA-directed RNA polymerase, alpha subunit	rpoA		BB_0502	1035	344	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	508870	509241	+					rplQ		BB_0503	372		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	508870	509241	+	AAC66839.1			ribosomal protein L17	rplQ		BB_0503	372	123	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	509314	510846	+							BB_0504	1533		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	509314	510846	+	AAC66875.1			conserved hypothetical protein			BB_0504	1533	510	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	510836	511624	+							BB_0505	789		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	510836	511624	+	AAC66874.1			conserved hypothetical protein			BB_0505	789	262	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	511677	512396	+					rrmJ		BB_0506	720		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	512393	513139	-							BB_0507	747		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	512393	513139	-	AAC66880.2			conserved hypothetical protein			BB_0507	747	248	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	513226	514527	+					engA		BB_0508	1302		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	513226	514527	+	AAC66872.1			ribosome-associated GTPase EngA	engA		BB_0508	1302	433	
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	514524	515783	+							BB_0509	1260		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	514524	515783	+	AAC66879.1			conserved hypothetical protein			BB_0509	1260	419	
gene	pseudogene	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	515780	516473	+							BB_0511	694		pseudo
gene	protein_coding	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	516493	522993	+							BB_0512	6501		
CDS	with_protein	GCA_000008685.2	Primary Assembly	chromosome		AE000783.1	516493	522993	+	AAC66876.1			conserved hypothetical protein			BB_0512	6501	2166	
