# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1282401	1284144	-					fbxa-34	175291	CELE_ZC47.10	1744		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1282401	1284144	-					fbxa-34	175291	CELE_ZC47.10	963		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1284996	1287140	+					fbxa-37	175292	CELE_ZC47.14	2145		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1284996	1287140	+	NM_064969.3		NP_497370.1	F-box domain-containing protein	fbxa-37	175292	CELE_ZC47.14	1018	1018	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1285016	1287051	+	NP_497370.1		NM_064969.3	F-box domain-containing protein	fbxa-37	175292	CELE_ZC47.14	909	302	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1287299	1288523	-					fbxa-50	191064	CELE_ZC47.13	1225		partial
misc_RNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1287299	1288523	-	NR_003439.1			Non-coding transcript of protein-coding gene fbxa-50	fbxa-50	191064	CELE_ZC47.13	905	905	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1287299	1288523	-	NM_001083185.1		NP_001076654.1	F-box A protein	fbxa-50	191064	CELE_ZC47.13	936	936	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1287299	1288523	-	NP_001076654.1		NM_001083185.1	F-box A protein	fbxa-50	191064	CELE_ZC47.13	936	311	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1289747	1290938	+					fbxa-49	191063	CELE_ZC47.12	1192		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1289747	1290938	+					fbxa-49	191063	CELE_ZC47.12	943		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1291970	1293235	-					fbxa-36	191035	CELE_Y119D3A.4	1266		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1291970	1293235	-	NM_064972.4		NP_497373.2	F-box domain-containing protein	fbxa-36	191035	CELE_Y119D3A.4	1034	1034	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1292051	1293215	-	NP_497373.2		NM_064972.4	F-box domain-containing protein	fbxa-36	191035	CELE_Y119D3A.4	933	310	
gene	antisense_RNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1294930	1298375	-					anr-53	24105042	CELE_Y119D3A.6	3446		
ncRNA	antisense_RNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1294930	1298375	-	NR_101787.1			antisense RNA anr-53	anr-53	24105042	CELE_Y119D3A.6	2728	2728	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1295666	1297142	+					fbxa-35	191034	CELE_Y119D3A.3	1477		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1295666	1297142	+	NM_064974.3		NP_497375.1	F-box domain-containing protein	fbxa-35	191034	CELE_Y119D3A.3	1024	1024	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1295684	1297069	+	NP_497375.1		NM_064974.3	F-box domain-containing protein	fbxa-35	191034	CELE_Y119D3A.3	933	310	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1297904	1299484	+					fbxa-28	191033	CELE_Y119D3A.2	1581		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1297904	1299484	+	NM_064975.1		NP_497376.1	F-box domain-containing protein	fbxa-28	191033	CELE_Y119D3A.2	876	876	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1297904	1299484	+	NP_497376.1		NM_064975.1	F-box domain-containing protein	fbxa-28	191033	CELE_Y119D3A.2	876	291	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1303714	1305461	+					fbxa-75	191032	CELE_Y119D3A.1	1748		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1303714	1305461	+	NM_064976.1		NP_497377.1	FTH domain-containing protein	fbxa-75	191032	CELE_Y119D3A.1	966	966	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1303714	1305461	+	NP_497377.1		NM_064976.1	FTH domain-containing protein	fbxa-75	191032	CELE_Y119D3A.1	966	321	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1305716	1308294	-					fbxa-79	190760	CELE_Y82E9BL.13	2579		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1305716	1308294	-	NM_064977.3		NP_497378.2	F-box domain-containing protein	fbxa-79	190760	CELE_Y82E9BL.13	1036	1036	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1305804	1308249	-	NP_497378.2		NM_064977.3	F-box domain-containing protein	fbxa-79	190760	CELE_Y82E9BL.13	903	300	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1309187	1311226	+					Y82E9BL.12	190759	CELE_Y82E9BL.12	2040		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1309187	1311226	+	NM_001381728.1		NP_001368051.1	Methyltransf_21 domain-containing protein	Y82E9BL.12	190759	CELE_Y82E9BL.12	928	928	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1309187	1311210	+	NP_001368051.1		NM_001381728.1	Methyltransf_21 domain-containing protein	Y82E9BL.12	190759	CELE_Y82E9BL.12	912	303	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1311228	1313122	-					fbxa-20	190763	CELE_Y82E9BL.16	1895		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1311228	1313122	-					fbxa-20	190763	CELE_Y82E9BL.16	877		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1313297	1315229	-					fbxa-80	190761	CELE_Y82E9BL.14	1933		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1313297	1315229	-	NM_064980.5		NP_497381.2	F-box domain-containing protein	fbxa-80	190761	CELE_Y82E9BL.14	1028	1028	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1313372	1315182	-	NP_497381.2		NM_064980.5	F-box domain-containing protein	fbxa-80	190761	CELE_Y82E9BL.14	906	301	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1315401	1318986	+					fbxa-19	190762	CELE_Y82E9BL.15	3586		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1315401	1318986	+	NM_001368615.2		NP_001355395.1	F-box domain-containing protein	fbxa-19	190762	CELE_Y82E9BL.15	947	947	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1315401	1318960	+	NP_001355395.1		NM_001368615.2	F-box domain-containing protein	fbxa-19	190762	CELE_Y82E9BL.15	921	306	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1318934	1321671	-					fbxa-15	190758	CELE_Y82E9BL.11	2738		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1318934	1321671	-	NM_064982.2		NP_497383.1	F-box domain-containing protein	fbxa-15	190758	CELE_Y82E9BL.11	998	998	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1319016	1321661	-	NP_497383.1		NM_064982.2	F-box domain-containing protein	fbxa-15	190758	CELE_Y82E9BL.11	906	301	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1322124	1324633	-					fbxa-14	175294	CELE_Y82E9BL.10	2510		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1322124	1324633	-	NM_064983.6		NP_497384.1	F-box domain-containing protein	fbxa-14	175294	CELE_Y82E9BL.10	1450	1450	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1322148	1323631	-	NP_497384.1		NM_064983.6	F-box domain-containing protein	fbxa-14	175294	CELE_Y82E9BL.10	912	303	
gene	lncRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1325891	1327724	+					linc-40	24105251	CELE_Y82E9BL.20	1834		
ncRNA	lncRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1325891	1327724	+	NR_101788.1			long non-coding RNA linc-40	linc-40	24105251	CELE_Y82E9BL.20	1059	1059	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1326790	1331066	+					Y82E9BL.18	3565083	CELE_Y82E9BL.18	4277		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1326790	1331066	+	NM_001027786.4		NP_001022957.2	F-box domain-containing protein	Y82E9BL.18	3565083	CELE_Y82E9BL.18	1330	1330	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1328644	1330966	+	NP_001022957.2		NM_001027786.4	F-box domain-containing protein	Y82E9BL.18	3565083	CELE_Y82E9BL.18	915	304	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1332016	1333708	+					Y82E9BL.19	13188477	CELE_Y82E9BL.19	1693		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1332016	1333708	+	NM_001267913.2		NP_001254842.1	FTH domain-containing protein	Y82E9BL.19	13188477	CELE_Y82E9BL.19	854	854	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1332056	1333677	+	NP_001254842.1		NM_001267913.2	FTH domain-containing protein	Y82E9BL.19	13188477	CELE_Y82E9BL.19	783	260	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1333921	1335467	-					Y82E9BL.9	13188478	CELE_Y82E9BL.9	1547		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1333921	1335467	-					Y82E9BL.9	13188478	CELE_Y82E9BL.9	522		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1336695	1340340	-					fbxa-5	3565750	CELE_Y82E9BL.8	3646		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1336695	1340340	-	NM_064984.4		NP_497385.1	F-box domain-containing protein	fbxa-5	3565750	CELE_Y82E9BL.8	1105	1105	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1336733	1342631	-					fbxa-26	190756	CELE_Y82E9BL.7	5899		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1336733	1342631	-	NM_064985.4		NP_497386.2	F-box domain-containing protein	fbxa-26	190756	CELE_Y82E9BL.7	2525	2525	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1336812	1340333	-	NP_497385.1		NM_064984.4	F-box domain-containing protein	fbxa-5	3565750	CELE_Y82E9BL.8	981	326	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1340616	1342494	-	NP_497386.2		NM_064985.4	F-box domain-containing protein	fbxa-26	190756	CELE_Y82E9BL.7	987	328	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1342969	1344744	+					fbxa-27	190764	CELE_Y82E9BL.17	1776		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1342969	1344744	+	NM_064986.3		NP_497387.2	FTH domain-containing protein	fbxa-27	190764	CELE_Y82E9BL.17	1054	1054	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1342996	1344692	+	NP_497387.2		NM_064986.3	FTH domain-containing protein	fbxa-27	190764	CELE_Y82E9BL.17	975	324	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1344703	1345794	-					Y82E9BL.6	190755	CELE_Y82E9BL.6	1092		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1344703	1345794	-	NM_064987.4		NP_497388.1	Uncharacterized protein	Y82E9BL.6	190755	CELE_Y82E9BL.6	1037	1037	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1344978	1345794	-	NP_497388.1		NM_064987.4	Uncharacterized protein	Y82E9BL.6	190755	CELE_Y82E9BL.6	762	253	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1346290	1347639	-					Y82E9BL.5	190754	CELE_Y82E9BL.5	1350		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1346290	1347639	-	NM_064988.2		NP_497389.1	Uncharacterized protein	Y82E9BL.5	190754	CELE_Y82E9BL.5	1289	1289	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1346315	1347128	-	NP_497389.1		NM_064988.2	Uncharacterized protein	Y82E9BL.5	190754	CELE_Y82E9BL.5	753	250	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1347908	1349450	-					fbxa-25	190753	CELE_Y82E9BL.4	1543		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1347908	1349450	-	NM_001381729.2		NP_001368050.1	F-box domain-containing protein	fbxa-25	190753	CELE_Y82E9BL.4	888	888	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1348286	1349400	-	NP_001368050.1		NM_001381729.2	F-box domain-containing protein	fbxa-25	190753	CELE_Y82E9BL.4	519	172	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1349732	1350845	-					Y82E9BL.3	190752	CELE_Y82E9BL.3	1114		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1349732	1350845	-	NM_064990.2		NP_497391.1	Uncharacterized protein	Y82E9BL.3	190752	CELE_Y82E9BL.3	788	788	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1349752	1350836	-	NP_497391.1		NM_064990.2	Uncharacterized protein	Y82E9BL.3	190752	CELE_Y82E9BL.3	759	252	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1351216	1352024	-					Y82E9BL.2	190751	CELE_Y82E9BL.2	809		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1351216	1352024	-					Y82E9BL.2	190751	CELE_Y82E9BL.2	755		pseudo;pseudogene
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1354997	1355420	-					Y82E9BL.1	190750	CELE_Y82E9BL.1	424		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1354997	1355420	-	NM_064992.1		NP_497393.1	Uncharacterized protein	Y82E9BL.1	190750	CELE_Y82E9BL.1	375	375	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1354997	1355420	-	NP_497393.1		NM_064992.1	Uncharacterized protein	Y82E9BL.1	190750	CELE_Y82E9BL.1	375	124	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1357080	1358073	-					Y82E9BR.8	190770	CELE_Y82E9BR.8	994		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1357080	1358073	-	NM_001381730.1		NP_001367978.1	Uncharacterized protein	Y82E9BR.8	190770	CELE_Y82E9BR.8	759	759	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1357080	1358073	-	NP_001367978.1		NM_001381730.1	Uncharacterized protein	Y82E9BR.8	190770	CELE_Y82E9BR.8	759	252	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1359254	1359769	-					Y82E9BR.9	190771	CELE_Y82E9BR.9	516		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1359254	1359769	-	NM_064994.1		NP_497395.1	Uncharacterized protein	Y82E9BR.9	190771	CELE_Y82E9BR.9	420	420	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1359254	1359769	-	NP_497395.1		NM_064994.1	Uncharacterized protein	Y82E9BR.9	190771	CELE_Y82E9BR.9	420	139	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1360507	1362678	+					Y82E9BR.7	190769	CELE_Y82E9BR.7	2172		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1360507	1362678	+					Y82E9BR.7	190769	CELE_Y82E9BR.7	1552		pseudo;pseudogene
gene	lncRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1370495	1371568	+					linc-24	24105252	CELE_Y82E9BR.31	1074		
ncRNA	lncRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1370495	1371568	+	NR_101789.1			long non-coding RNA linc-24	linc-24	24105252	CELE_Y82E9BR.31	520	520	
gene	piRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1371141	1371161	-					21ur-9823	13188491	CELE_Y82E9BR.24	21		
ncRNA	piRNA	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1371141	1371161	-	NR_052077.1			piwi-interacting RNA 21ur-9823	21ur-9823	13188491	CELE_Y82E9BR.24	21	21	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1374405	1374539	+					Y82E9BR.20	175295	CELE_Y82E9BR.20	135		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1374405	1374539	+	NM_001381731.1		NP_001367980.1	Uncharacterized protein	Y82E9BR.20	175295	CELE_Y82E9BR.20	135	135	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1374405	1374539	+	NP_001367980.1		NM_001381731.1	Uncharacterized protein	Y82E9BR.20	175295	CELE_Y82E9BR.20	135	44	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1375245	1375591	-					Y82E9BR.10	190772	CELE_Y82E9BR.10	347		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1375245	1375591	-	NM_064996.1		NP_497397.1	Uncharacterized protein	Y82E9BR.10	190772	CELE_Y82E9BR.10	297	297	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1375245	1375591	-	NP_497397.1		NM_064996.1	Uncharacterized protein	Y82E9BR.10	190772	CELE_Y82E9BR.10	297	98	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1376945	1378003	-					pals-40	190773	CELE_Y82E9BR.11	1059		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1376945	1378003	-	NM_064997.2		NP_497398.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-40	190773	CELE_Y82E9BR.11	645	645	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1376945	1378003	-	NP_497398.2		NM_064997.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-40	190773	CELE_Y82E9BR.11	645	214	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1379140	1380663	-					pals-21	25503004	CELE_Y82E9BR.32	1524		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1379140	1380663	-	NM_001312994.2		NP_001299923.1	Protein containing ALS2cr12 (ALS2CR12) signature	pals-21	25503004	CELE_Y82E9BR.32	574	574	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1379140	1380635	-	NP_001299923.1		NM_001312994.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-21	25503004	CELE_Y82E9BR.32	546	181	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1381222	1381838	+					Y82E9BR.6	190768	CELE_Y82E9BR.6	617		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1381222	1381838	+	NM_001381732.1		NP_001367977.1	Uncharacterized protein	Y82E9BR.6	190768	CELE_Y82E9BR.6	362	362	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1381445	1381627	+	NP_001367977.1		NM_001381732.1	Uncharacterized protein	Y82E9BR.6	190768	CELE_Y82E9BR.6	141	46	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1382185	1384252	-					fbxa-138	190774	CELE_Y82E9BR.12	2068		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1382185	1384252	-	NM_064998.3		NP_497399.2	F-box domain-containing protein	fbxa-138	190774	CELE_Y82E9BR.12	1102	1102	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1382375	1383396	-	NP_497399.2		NM_064998.3	F-box domain-containing protein	fbxa-138	190774	CELE_Y82E9BR.12	813	270	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1384383	1388447	+					Y82E9BR.5	175296	CELE_Y82E9BR.5	4065		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1384383	1388447	+	NM_065000.4		NP_497401.1	Uncharacterized protein	Y82E9BR.5	175296	CELE_Y82E9BR.5	1560	1560	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1386993	1388497	-					pals-20	13188497	CELE_Y82E9BR.25	1505		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1386993	1388497	-	NM_001347298.2		NP_001334196.1	Protein containing ALS2cr12 (ALS2CR12) signature	pals-20	13188497	CELE_Y82E9BR.25	1161	1161	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1386993	1388308	-	NP_001334196.1		NM_001347298.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-20	13188497	CELE_Y82E9BR.25	972	323	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1387467	1387832	+	NP_497401.1		NM_065000.4	Uncharacterized protein	Y82E9BR.5	175296	CELE_Y82E9BR.5	126	41	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1390450	1391852	-					pals-17	175297	CELE_Y82E9BR.13	1403		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1390450	1391852	-	NM_065001.5		NP_497402.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-17	175297	CELE_Y82E9BR.13	870	870	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1390546	1391834	-	NP_497402.2		NM_065001.5	Protein containing ALS2cr12 (ALS2CR12) signature	pals-17	175297	CELE_Y82E9BR.13	756	251	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1399970	1401401	+					pals-16	190767	CELE_Y82E9BR.4	1432		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1399970	1401401	+	NM_065002.6		NP_497403.5	Protein containing ALS2cr12 (ALS2CR12) signature	pals-16	190767	CELE_Y82E9BR.4	1074	1074	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1399991	1401305	+	NP_497403.5		NM_065002.6	Protein containing ALS2cr12 (ALS2CR12) signature	pals-16	190767	CELE_Y82E9BR.4	957	318	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1401940	1403460	+					pals-19	4363048	CELE_Y82E9BR.23	1521		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1401940	1403460	+	NM_001347299.2		NP_001334220.1	Protein containing ALS2cr12 (ALS2CR12) signature	pals-19	4363048	CELE_Y82E9BR.23	965	965	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1401941	1403460	+	NM_001047423.3		NP_001040888.1	Protein containing ALS2cr12 (ALS2CR12) signature	pals-19	4363048	CELE_Y82E9BR.23	940	940	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1401966	1403319	+	NP_001334220.1		NM_001347299.2	Protein containing ALS2cr12 (ALS2CR12) signature	pals-19	4363048	CELE_Y82E9BR.23	798	265	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1401966	1403319	+	NP_001040888.1		NM_001047423.3	Protein containing ALS2cr12 (ALS2CR12) signature	pals-19	4363048	CELE_Y82E9BR.23	774	257	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1404792	1406263	+					pals-18	3565666	CELE_Y82E9BR.21	1472		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1404792	1406263	+	NM_001027793.4		NP_001022964.1	Protein containing ALS2cr12 (ALS2CR12) signature	pals-18	3565666	CELE_Y82E9BR.21	972	972	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1404903	1406173	+	NP_001022964.1		NM_001027793.4	Protein containing ALS2cr12 (ALS2CR12) signature	pals-18	3565666	CELE_Y82E9BR.21	771	256	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1406452	1409239	-					Y82E9BR.22	3565003	CELE_Y82E9BR.22	2788		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1406452	1409239	-	NM_001027794.3		NP_001022965.2	Uncharacterized protein	Y82E9BR.22	3565003	CELE_Y82E9BR.22	318	318	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1406559	1409238	-	NP_001022965.2		NM_001027794.3	Uncharacterized protein	Y82E9BR.22	3565003	CELE_Y82E9BR.22	210	69	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1409243	1414116	-					Y82E9BR.14	175298	CELE_Y82E9BR.14	4874		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1409243	1414116	-	NM_001027787.4		NP_001022958.1	GLTP domain-containing protein	Y82E9BR.14	175298	CELE_Y82E9BR.14	982	982	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1409529	1414116	-	NP_001022958.1		NM_001027787.4	GLTP domain-containing protein	Y82E9BR.14	175298	CELE_Y82E9BR.14	696	231	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1414239	1417190	-					elc-1	190775	CELE_Y82E9BR.15	2952		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	III	NC_003281.10	1414239	1417190	-	NM_001384025.1		NP_001370804.1	Skp1_POZ domain-containing protein	elc-1	190775	CELE_Y82E9BR.15	1692	1692	
