# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3419679	3424008	+	NP_001021536.1		NM_001026365.4	CaLponIn-liKe proteins	clik-3	186951	CELE_K03E5.2	462	153	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3419679	3424008	+	NP_001249366.1		NM_001262437.2	CaLponIn-liKe proteins	clik-3	186951	CELE_K03E5.2	312	103	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3423883	3424008	+	NM_001047209.5		NP_001040674.1	CaLponIn-liKe proteins	clik-3	186951	CELE_K03E5.2	126	126	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3423883	3424008	+	NP_001040674.1		NM_001047209.5	CaLponIn-liKe proteins	clik-3	186951	CELE_K03E5.2	126	41	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3427148	3433207	+					neto-1	186950	CELE_K03E5.1	6060		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3427148	3433207	+	NM_058758.5		NP_491159.3	NETO (NEuropilin and TOlloid-like) homolog	neto-1	186950	CELE_K03E5.1	1265	1265	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3427228	3433129	+	NP_491159.3		NM_058758.5	NETO (NEuropilin and TOlloid-like) homolog	neto-1	186950	CELE_K03E5.1	1107	368	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3433155	3438639	-					sep-1	171912	CELE_Y47G6A.12	5485		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3433155	3438639	-	NM_058759.6		NP_491160.1	Separin homolog sep-1	sep-1	171912	CELE_Y47G6A.12	3989	3989	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3433300	3438533	-	NP_491160.1		NM_058759.6	Separin homolog sep-1	sep-1	171912	CELE_Y47G6A.12	3789	1262	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439096	3449175	+					tag-63	171913	CELE_Y47G6A.28	10080		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439096	3449175	+	NM_058760.4		NP_491161.2	Uncharacterized protein	tag-63	171913	CELE_Y47G6A.28	2130	2130	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439108	3448983	+	NP_491161.2		NM_058760.4	Uncharacterized protein	tag-63	171913	CELE_Y47G6A.28	1926	641	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439364	3442222	-					Y47G6A.13	189993	CELE_Y47G6A.13	2859		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439364	3442222	-	NM_058761.3		NP_491162.1	Protein kinase domain-containing protein	Y47G6A.13	189993	CELE_Y47G6A.13	1514	1514	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3439437	3442188	-	NP_491162.1		NM_058761.3	Protein kinase domain-containing protein	Y47G6A.13	189993	CELE_Y47G6A.13	1407	468	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3449326	3462177	+					msh-6	171914	CELE_Y47G6A.11	12852		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3449326	3462177	+	NM_058762.5		NP_491163.1	DNA mismatch repair protein	msh-6	171914	CELE_Y47G6A.11	3667	3667	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3449327	3462072	+	NP_491163.1		NM_058762.5	DNA mismatch repair protein	msh-6	171914	CELE_Y47G6A.11	3561	1186	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3462258	3468187	-					Y47G6A.14	189994	CELE_Y47G6A.14	5930		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3462258	3468187	-	NM_058763.9		NP_491164.2	RING-type domain-containing protein	Y47G6A.14	189994	CELE_Y47G6A.14	1604	1604	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3462375	3466288	-	NP_491164.2		NM_058763.9	RING-type domain-containing protein	Y47G6A.14	189994	CELE_Y47G6A.14	1407	468	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3467132	3478517	+					spg-7	171915	CELE_Y47G6A.10	11386		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3467132	3478517	+	NM_058764.5		NP_491165.2	AFG3-like protein spg-7	spg-7	171915	CELE_Y47G6A.10	2919	2919	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3467134	3477949	+	NP_491165.2		NM_058764.5	AFG3-like protein spg-7	spg-7	171915	CELE_Y47G6A.10	2349	782	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3472658	3472776	-					Y47G6A.36	24105113	CELE_Y47G6A.36	119		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3472658	3472776	-	NR_101539.1			Unclassified non-coding RNA Y47G6A.36	Y47G6A.36	24105113	CELE_Y47G6A.36	119	119	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3472965	3476329	-					Y47G6A.15	189995	CELE_Y47G6A.15	3365		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3472965	3476329	-	NM_001026590.7		NP_001021761.1	Uncharacterized protein	Y47G6A.15	189995	CELE_Y47G6A.15	985	985	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3473075	3476291	-	NP_001021761.1		NM_001026590.7	Uncharacterized protein	Y47G6A.15	189995	CELE_Y47G6A.15	837	278	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3479329	3481715	+					Y47G6A.9	171916	CELE_Y47G6A.9	2387		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3479329	3481715	+	NM_058766.4		NP_491167.1	Uncharacterized protein	Y47G6A.9	171916	CELE_Y47G6A.9	1059	1059	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3479329	3481349	+	NP_491167.1		NM_058766.4	Uncharacterized protein	Y47G6A.9	171916	CELE_Y47G6A.9	693	230	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3481997	3484507	+					crn-1	171917	CELE_Y47G6A.8	2511		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3481997	3484507	+	NM_058767.8		NP_491168.1	Flap endonuclease 1	crn-1	171917	CELE_Y47G6A.8	1324	1324	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3482030	3484365	+	NP_491168.1		NM_058767.8	Flap endonuclease 1	crn-1	171917	CELE_Y47G6A.8	1149	382	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3487804	3499706	-					ccep-290	3565260	CELE_Y47G6A.17	11903		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3487804	3499706	-	NM_058769.5		NP_491170.3	C. elegans CEntrosomal Protein	ccep-290	3565260	CELE_Y47G6A.17	5268	5268	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3487861	3499706	-	NP_491170.3		NM_058769.5	C. elegans CEntrosomal Protein	ccep-290	3565260	CELE_Y47G6A.17	5211	1736	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3502736	3508421	+					Y47G6A.7	171918	CELE_Y47G6A.7	5686		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3502736	3508421	+	NM_001026599.5		NP_001021770.1	TPT domain-containing protein	Y47G6A.7	171918	CELE_Y47G6A.7	1557	1557	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3502736	3508421	+	NM_001026598.7		NP_001021769.1	TPT domain-containing protein	Y47G6A.7	171918	CELE_Y47G6A.7	1482	1482	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3502926	3508309	+	NP_001021769.1		NM_001026598.7	TPT domain-containing protein	Y47G6A.7	171918	CELE_Y47G6A.7	1233	410	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3502926	3507150	+	NP_001021770.1		NM_001026599.5	TPT domain-containing protein	Y47G6A.7	171918	CELE_Y47G6A.7	1206	401	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3503718	3503822	+					Y47G6A.37	24105114	CELE_Y47G6A.37	105		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3503718	3503822	+	NR_101540.1			Unclassified non-coding RNA Y47G6A.37	Y47G6A.37	24105114	CELE_Y47G6A.37	105	105	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3508392	3512733	-					Y47G6A.18	171919	CELE_Y47G6A.18	4342		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3508392	3512733	-	NM_058771.4		NP_491172.2	Uncharacterized protein	Y47G6A.18	171919	CELE_Y47G6A.18	1476	1476	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3509712	3512659	-	NP_491172.2		NM_058771.4	Uncharacterized protein	Y47G6A.18	171919	CELE_Y47G6A.18	843	280	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3516450	3523418	+					pcaf-1	171920	CELE_Y47G6A.6	6969		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3516450	3523418	+	NM_058772.8		NP_491173.1	P300/CBP Associated Factor homolog	pcaf-1	171920	CELE_Y47G6A.6	2574	2574	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3516552	3523250	+	NP_491173.1		NM_058772.8	P300/CBP Associated Factor homolog	pcaf-1	171920	CELE_Y47G6A.6	2304	767	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523313	3529962	-					Y47G6A.19	171921	CELE_Y47G6A.19	6650		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523313	3529956	-	NM_001026591.6		NP_001021762.2	ShKT domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1682	1682	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523330	3529962	-	NM_001373809.3		NP_001360093.1	Peptidase_M14 domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1730	1730	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523451	3529956	-	NM_001129067.5		NP_001122539.2	ShKT domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1532	1532	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523474	3529956	-	NP_001122539.2		NM_001129067.5	ShKT domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1509	502	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523474	3529956	-	NP_001021762.2		NM_001026591.6	ShKT domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1521	506	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523879	3526720	-					Y47G6A.30	3565592	CELE_Y47G6A.30	2842		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3523879	3526720	-	NM_001026595.4		NP_001021766.1	Uncharacterized protein	Y47G6A.30	3565592	CELE_Y47G6A.30	919	919	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3524083	3524590	-	NP_001021766.1		NM_001026595.4	Uncharacterized protein	Y47G6A.30	3565592	CELE_Y47G6A.30	258	85	
gene	snoRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3524904	3525115	-					Y47G6A.38	24105115	CELE_Y47G6A.38	212		
ncRNA	snoRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3524904	3525115	-	NR_101541.1			small nucleolar RNA Y47G6A.38	Y47G6A.38	24105115	CELE_Y47G6A.38	212	212	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3525922	3529956	-	NP_001360093.1		NM_001373809.3	Peptidase_M14 domain-containing protein	Y47G6A.19	171921	CELE_Y47G6A.19	1431	476	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3533885	3539580	+					Y47G6A.5	189992	CELE_Y47G6A.5	5696		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3533885	3539580	+	NM_058774.5		NP_491175.2	Tyrosine-protein kinase	Y47G6A.5	189992	CELE_Y47G6A.5	2645	2645	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3533994	3538901	+	NP_491175.2		NM_058774.5	Tyrosine-protein kinase	Y47G6A.5	189992	CELE_Y47G6A.5	1857	618	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3534701	3538901	+	NM_182006.5		NP_871806.1	Tyrosine-protein kinase	Y47G6A.5	189992	CELE_Y47G6A.5	1785	1785	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3534806	3538901	+	NP_871806.1		NM_182006.5	Tyrosine-protein kinase	Y47G6A.5	189992	CELE_Y47G6A.5	1725	574	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3539554	3546910	-					rnp-6	171922	CELE_Y47G6A.20	7357		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3539554	3546910	-	NM_058775.7		NP_491176.1	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	2359	2359	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3539647	3546894	-	NP_491176.1		NM_058775.7	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	2250	749	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3543268	3546904	-	NM_001373813.1		NP_001360094.1	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	1278	1278	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3543544	3546894	-	NP_001360094.1		NM_001373813.1	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	1020	339	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3543557	3546894	-	NM_170843.5		NP_740829.1	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	1041	1041	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3543557	3546894	-	NP_740829.1		NM_170843.5	RNP (RRM RNA binding domain) containing	rnp-6	171922	CELE_Y47G6A.20	1041	346	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3547071	3552005	+					rde-10	171923	CELE_Y47G6A.4	4935		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3547071	3552005	+	NM_058777.7		NP_491178.1	RNA interference defective protein 10	rde-10	171923	CELE_Y47G6A.4	2097	2097	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3547128	3551849	+	NP_491178.1		NM_058777.7	RNA interference defective protein 10	rde-10	171923	CELE_Y47G6A.4	1884	627	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3551949	3559807	-					Y47G6A.21	171924	CELE_Y47G6A.21	7859		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3551949	3559807	-	NM_001026593.5		NP_001021764.1	Uncharacterized protein	Y47G6A.21	171924	CELE_Y47G6A.21	834	834	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3552004	3559796	-	NP_001021764.1		NM_001026593.5	Uncharacterized protein	Y47G6A.21	171924	CELE_Y47G6A.21	768	255	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3553556	3553607	+					Y47G6A.34	13179772	CELE_Y47G6A.34	52		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3553556	3553607	+	NR_050042.1			Unclassified non-coding RNA Y47G6A.34	Y47G6A.34	13179772	CELE_Y47G6A.34	52	52	
gene	pseudogene	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3555581	3557402	+					miro-3	189998	CELE_Y47G6A.27	1822		pseudo;pseudogene
CDS	without_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3555581	3557402	+					miro-3	189998	CELE_Y47G6A.27	1477		pseudo;pseudogene
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3558935	3561584	-					Y47G6A.41	54162414	CELE_Y47G6A.41	2650		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3558935	3561584	-	NR_167449.1			Unclassified non-coding RNA Y47G6A.41	Y47G6A.41	54162414	CELE_Y47G6A.41	2650	2650	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3559863	3562851	-					Y47G6A.22	171925	CELE_Y47G6A.22	2989		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3559863	3562851	-	NM_001026594.4		NP_001021765.1	Uncharacterized protein	Y47G6A.22	171925	CELE_Y47G6A.22	903	903	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3559994	3562844	-	NP_001021765.1		NM_001026594.4	Uncharacterized protein	Y47G6A.22	171925	CELE_Y47G6A.22	765	254	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3564040	3565068	+					Y47G6A.33	6418611	CELE_Y47G6A.33	1029		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3564040	3565068	+	NM_001129069.3		NP_001122541.1	Uncharacterized protein	Y47G6A.33	6418611	CELE_Y47G6A.33	500	500	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3564088	3564955	+	NP_001122541.1		NM_001129069.3	Uncharacterized protein	Y47G6A.33	6418611	CELE_Y47G6A.33	339	112	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3564963	3600735	-					lpd-3	171926	CELE_Y47G6A.23	35773		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3564963	3600731	-	NM_001313535.2		NP_001300464.1	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12391	12391	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565012	3600729	-	NM_001313538.2		NP_001300467.1	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12352	12352	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565014	3600677	-	NM_001313537.3		NP_001300466.1	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12292	12292	partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565243	3600735	-	NM_001313536.3		NP_001300465.1	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12121	12121	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565243	3600677	-	NP_001300464.1		NM_001313535.2	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12057	4018	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565243	3600677	-	NP_001300466.1		NM_001313537.3	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12063	4020	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565243	3600677	-	NP_001300465.1		NM_001313536.3	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12063	4020	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3565243	3600677	-	NP_001300467.1		NM_001313538.2	FSA_C domain-containing protein	lpd-3	171926	CELE_Y47G6A.23	12069	4022	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3567651	3567707	-					Y47G6A.35	13179777	CELE_Y47G6A.35	57		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3567651	3567707	-	NR_050043.1			Unclassified non-coding RNA Y47G6A.35	Y47G6A.35	13179777	CELE_Y47G6A.35	57	57	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3597377	3602908	+					Y47G6A.3	189991	CELE_Y47G6A.3	5532		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3597377	3602908	+	NM_058782.4		NP_491183.2	Uncharacterized protein	Y47G6A.3	189991	CELE_Y47G6A.3	797	797	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3598619	3598974	-					Y47G6A.40	54162413	CELE_Y47G6A.40	356		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3598619	3598974	-	NR_167448.1			Unclassified non-coding RNA Y47G6A.40	Y47G6A.40	54162413	CELE_Y47G6A.40	356	356	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3601329	3602858	+	NP_491183.2		NM_058782.4	Uncharacterized protein	Y47G6A.3	189991	CELE_Y47G6A.3	627	208	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3603338	3604538	+					Y47G6A.31	3565969	CELE_Y47G6A.31	1201		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3603338	3604538	+	NM_001026596.4		NP_001021767.1	RING-type domain-containing protein	Y47G6A.31	3565969	CELE_Y47G6A.31	755	755	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3603343	3604427	+	NP_001021767.1		NM_001026596.4	RING-type domain-containing protein	Y47G6A.31	3565969	CELE_Y47G6A.31	639	212	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3604513	3605744	-					mis-12	171927	CELE_Y47G6A.24	1232		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3604513	3605703	-	NM_058783.8		NP_491184.1	human/fission yeast MIS (MInichromosome Stability) homolog	mis-12	171927	CELE_Y47G6A.24	703	703	
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3604522	3605744	-	NM_001129068.3		NP_001122540.1	human/fission yeast MIS (MInichromosome Stability) homolog	mis-12	171927	CELE_Y47G6A.24	812	812	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3604679	3605694	-	NP_491184.1		NM_058783.8	human/fission yeast MIS (MInichromosome Stability) homolog	mis-12	171927	CELE_Y47G6A.24	528	175	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3604873	3605694	-	NP_001122540.1		NM_001129068.3	human/fission yeast MIS (MInichromosome Stability) homolog	mis-12	171927	CELE_Y47G6A.24	411	136	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3606407	3608345	-					Y47G6A.25	171928	CELE_Y47G6A.25	1939		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3606407	3608345	-	NM_058784.6		NP_491185.2	Uncharacterized protein	Y47G6A.25	171928	CELE_Y47G6A.25	1448	1448	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3606466	3608279	-	NP_491185.2		NM_058784.6	Uncharacterized protein	Y47G6A.25	171928	CELE_Y47G6A.25	1323	440	
gene	ncRNA	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3607122	3607477	+					Y47G6A.39	32928602	CELE_Y47G6A.39	356		
ncRNA	other	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3607122	3607477	+	NR_147821.1			Unclassified non-coding RNA Y47G6A.39	Y47G6A.39	32928602	CELE_Y47G6A.39	290	290	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3608518	3612301	+					inx-22	171929	CELE_Y47G6A.2	3784		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3608518	3612301	+	NM_058785.6		NP_491186.2	Innexin	inx-22	171929	CELE_Y47G6A.2	1652	1652	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3608616	3611703	+	NP_491186.2		NM_058785.6	Innexin	inx-22	171929	CELE_Y47G6A.2	1389	462	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3611942	3618317	+					inx-21	171930	CELE_Y47G6A.1	6376		partial
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3611942	3618317	+	NM_058786.7		NP_491187.2	Innexin	inx-21	171930	CELE_Y47G6A.1	1656	1656	partial
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3611942	3618107	+	NP_491187.2		NM_058786.7	Innexin	inx-21	171930	CELE_Y47G6A.1	1446	481	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3618889	3619693	-					Y47G6A.26	171931	CELE_Y47G6A.26	805		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3618889	3619693	-	NM_058787.6		NP_491188.1	Uncharacterized protein	Y47G6A.26	171931	CELE_Y47G6A.26	707	707	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3618948	3619636	-	NP_491188.1		NM_058787.6	Uncharacterized protein	Y47G6A.26	171931	CELE_Y47G6A.26	591	196	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3620537	3625570	+					Y47G6A.32	3564928	CELE_Y47G6A.32	5034		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3620537	3625570	+	NM_001377898.2		NP_001364791.1	Uncharacterized protein	Y47G6A.32	3564928	CELE_Y47G6A.32	1125	1125	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3620582	3625087	+	NP_001364791.1		NM_001377898.2	Uncharacterized protein	Y47G6A.32	3564928	CELE_Y47G6A.32	597	198	
gene	protein_coding	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3628246	3631112	+					cah-6	189049	CELE_T28F2.3	2867		
mRNA		GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3628246	3631112	+	NM_058788.3		NP_491189.1	Alpha-carbonic anhydrase domain-containing protein	cah-6	189049	CELE_T28F2.3	1436	1436	
CDS	with_protein	GCF_000002985.6	Primary Assembly	chromosome	I	NC_003279.8	3629471	3630730	+	NP_491189.1		NM_058788.3	Alpha-carbonic anhydrase domain-containing protein	cah-6	189049	CELE_T28F2.3	960	319	
