# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	328125	328511	+	AAB90869.1			transcriptional repressor (cinR)			AF_0363	387	128	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	328546	330411	+							AF_0364	1866		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	328546	330411	+	AAB90868.1			ATP-dependent protease La (lon)			AF_0364	1866	621	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	330412	330939	-							AF_0365	528		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	330412	330939	-	AAB90877.1			predicted coding region AF_0365			AF_0365	528	175	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	331158	333203	+							AF_0366	2046		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	331158	333203	+	AAB90867.1			acetyl-CoA synthetase (acs-2)			AF_0366	2046	681	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	333219	334412	+							AF_0367	1194		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	333219	334412	+	AAB90866.1			oxalate/formate antiporter (oxlT-2)			AF_0367	1194	397	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	334517	334693	+							AF_0368	177		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	334517	334693	+	AAB90872.1			conserved hypothetical protein			AF_0368	177	58	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	334859	334996	-							AF_0369	138		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	334859	334996	-	AAB90878.1			predicted coding region AF_0369			AF_0369	138	45	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	335026	336045	-							AF_0370	1020		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	335026	336045	-	AAB90865.1			translation initiation factor eIF-2B, subunit delta (eif2BD)			AF_0370	1020	339	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	336055	336651	-							AF_0371	597		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	336055	336651	-	AAB90876.1			conserved hypothetical protein			AF_0371	597	198	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	336648	337331	-							AF_0372	684		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	336648	337331	-	AAB90873.1			conserved hypothetical protein			AF_0372	684	227	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	337798	338349	+							AF_0373	552		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	337798	338349	+	AAB90862.1			transcription initiation factor IID			AF_0373	552	183	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	338351	339148	+							AF_0374	798		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	338351	339148	+	AAB90861.1			p-nitrophenyl phosphatase (pho2)			AF_0374	798	265	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	339150	339773	+							AF_0375	624		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	339150	339773	+	AAB90864.1			predicted coding region AF_0375			AF_0375	624	207	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	339798	341210	-							AF_0376	1413		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	339798	341210	-	AAB90860.1			acetyl-CoA decarbonylase/synthase, subunit gamma (cdhE)			AF_0376	1413	470	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	341214	342572	-							AF_0377	1359		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	341214	342572	-	AAB90859.1			acetyl-CoA decarbonylase/synthase, subunit delta (cdhD)			AF_0377	1359	452	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	342578	343354	-							AF_0378	777		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	342578	343354	-	AAB90858.1			CODH nickel-insertion accessory protein (cooC-1)			AF_0378	777	258	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	343437	345011	-							AF_0379	1575		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	343437	345011	-	AAB90857.1			acetyl-CoA decarbonylase/synthase, subunit beta (cdhC)			AF_0379	1575	524	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	345258	347864	-							AF_0380	2607		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	345258	347864	-	AAB90856.1			transmembrane oligosaccharyl transferase, putative			AF_0380	2607	868	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	347905	348660	+							AF_0381	756		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	347905	348660	+	AAB90855.1			diphthine synthase (dph5)			AF_0381	756	251	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	348680	349390	+							AF_0382	711		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	348680	349390	+	AAB90854.1			conserved hypothetical protein			AF_0382	711	236	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	349351	349653	-							AF_0383	303		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	349351	349653	-	AAB90863.1			endonuclease III, putative			AF_0383	303	100	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	349751	350692	+							AF_0384	942		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	349751	350692	+	AAB90853.1			conserved hypothetical protein			AF_0384	942	313	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	350721	351221	+							AF_0385	501		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	350721	351221	+	AAB90852.1			conserved hypothetical protein			AF_0385	501	166	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	351196	351783	+							AF_0386	588		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	351196	351783	+	AAB90851.1			orotate phosphoribosyl transferase, putative			AF_0386	588	195	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	351783	352700	+							AF_0387	918		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	351783	352700	+	AAB90850.1			glycosyltransferase, putative			AF_0387	918	305	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	352762	353682	+							AF_0388	921		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	352762	353682	+	AAB90843.1			conserved hypothetical protein			AF_0388	921	306	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	353670	354419	+							AF_0389	750		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	353670	354419	+	AAB90842.1			conserved hypothetical protein			AF_0389	750	249	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	354376	355443	+							AF_0390	1068		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	354376	355443	+	AAB90841.1			conserved hypothetical protein			AF_0390	1068	355	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	355434	355892	+							AF_0391	459		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	355434	355892	+	AAB90848.1			predicted coding region AF_0391			AF_0391	459	152	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	355855	357309	-							AF_0392	1455		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	355855	357309	-	AAB90847.1			predicted coding region AF_0392			AF_0392	1455	484	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	357275	358000	-							AF_0393	726		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	357275	358000	-	AAB90840.1			ABC transporter, ATP-binding protein			AF_0393	726	241	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	358025	359356	-							AF_0394	1332		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	358025	359356	-	AAB90839.1			D-lactate dehydrogenase, cytochrome-type (dld)			AF_0394	1332	443	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	359369	360679	-							AF_0395	1311		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	359369	360679	-	AAB90838.1			NADH oxidase (noxA-2)			AF_0395	1311	436	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	360699	361481	-							AF_0396	783		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	360699	361481	-	AAB90846.1			predicted coding region AF_0396			AF_0396	783	260	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	361636	362163	+							AF_0397	528		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	361636	362163	+	AAB90845.1			predicted coding region AF_0397			AF_0397	528	175	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	362386	362817	+							AF_0398	432		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	362386	362817	+	AAB90849.1			predicted coding region AF_0398			AF_0398	432	143	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	362801	363535	+							AF_0399	735		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	362801	363535	+	AAB90844.1			predicted coding region AF_0399			AF_0399	735	244	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	363581	365236	-							AF_0400	1656		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	363581	365236	-	AAB90837.1			NADH oxidase (noxA-3)			AF_0400	1656	551	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	365321	366175	+							AF_0401	855		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	365321	366175	+	AAB90828.1			carbohydrate kinase, pfkB family			AF_0401	855	284	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	366194	366367	+							AF_0402	174		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	366194	366367	+	AAB90836.1			predicted coding region AF_0402			AF_0402	174	57	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	366407	367102	+							AF_0403	696		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	366407	367102	+	AAB90827.1			conserved hypothetical protein			AF_0403	696	231	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	367062	367943	+							AF_0404	882		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	367062	367943	+	AAB90826.1			4-hydroxybenzoate octaprenyltransferase, putative			AF_0404	882	293	
gene	tRNA	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	367982	368055	+							AF_t09	74		
tRNA		GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	367982	368055	+				tRNA-Arg			AF_t09	74		
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	368138	368389	+							AF_0405	252		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	368138	368389	+	AAB90835.1			predicted coding region AF_0405			AF_0405	252	83	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	368371	369021	-							AF_0406	651		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	368371	369021	-	AAB90829.1			conserved hypothetical protein			AF_0406	651	216	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	369009	369518	-							AF_0407	510		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	369009	369518	-	AAB90830.1			conserved hypothetical protein			AF_0407	510	169	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	369515	370333	-							AF_0408	819		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	369515	370333	-	AAB90834.1			predicted coding region AF_0408			AF_0408	819	272	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	370408	371568	+							AF_0409	1161		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	370408	371568	+	AAB90825.1			aspartate aminotransferase (aspB-4)			AF_0409	1161	386	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	371625	374216	+							AF_0410	2592		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	371625	374216	+	AAB90824.1			signal-transducing histidine kinase, putative			AF_0410	2592	863	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	374247	375650	+							AF_0411	1404		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	374247	375650	+	AAB90823.1			cysteinyl-tRNA synthetase (cysS)			AF_0411	1404	467	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	375635	376081	+							AF_0412	447		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	375635	376081	+	AAB90833.1			predicted coding region AF_0412			AF_0412	447	148	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	376244	377077	+							AF_0413	834		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	376244	377077	+	AAB90832.1			predicted coding region AF_0413			AF_0413	834	277	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377070	377504	-							AF_0414	435		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377070	377504	-	AAB90831.1			predicted coding region AF_0414			AF_0414	435	144	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377587	377793	-							AF_0415	207		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377587	377793	-	AAB90822.1			predicted coding region AF_0415			AF_0415	207	68	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377790	377978	-							AF_0416	189		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377790	377978	-	AAB90816.1			conserved hypothetical protein			AF_0416	189	62	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377992	378564	-							AF_0417	573		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	377992	378564	-	AAB90821.1			predicted coding region AF_0417			AF_0417	573	190	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	378623	379162	-							AF_0418	540		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	378623	379162	-	AAB90815.1			conserved hypothetical protein			AF_0418	540	179	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	379119	379859	-							AF_0419	741		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	379119	379859	-	AAB90814.1			conserved hypothetical protein			AF_0419	741	246	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	379844	380053	-							AF_0420	210		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	379844	380053	-	AAB90818.1			conserved hypothetical protein			AF_0420	210	69	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	380067	380582	-							AF_0421	516		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	380067	380582	-	AAB90820.1			predicted coding region AF_0421			AF_0421	516	171	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	380608	381339	-							AF_0422	732		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	380608	381339	-	AAB90813.1			uroporphyrin-III C-methyltransferase (cysG-1)			AF_0422	732	243	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	381478	382734	+							AF_0423	1257		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	381478	382734	+	AAB90812.1			sulfite reductase, subunit alpha (dsrA)			AF_0423	1257	418	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	382728	383834	+							AF_0424	1107		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	382728	383834	+	AAB90811.1			sulfite reductase, subunit beta (dsrB)			AF_0424	1107	368	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	383876	384109	+							AF_0425	234		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	383876	384109	+	AAB90817.1			sulfite reductase, subunit gamma (dsrD)			AF_0425	234	77	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	384125	385063	+							AF_0426	939		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	384125	385063	+	AAB90810.1			conserved hypothetical protein			AF_0426	939	312	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	385136	385327	+							AF_0427	192		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	385136	385327	+	AAB90819.1			ferredoxin (fdx-4)			AF_0427	192	63	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	385261	386247	-							AF_0428	987		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	385261	386247	-	AAB90809.1			GTP-binding protein, GTP1/OBG-family			AF_0428	987	328	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	386270	387082	-							AF_0429	813		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	386270	387082	-	AAB90808.1			methyltransferase			AF_0429	813	270	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	387240	387986	-							AF_0430	747		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	387240	387986	-	AAB90807.1			iron (III) ABC transporter, ATP-binding protein (hemV-1)			AF_0430	747	248	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	387991	388995	-							AF_0431	1005		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	387991	388995	-	AAB90806.1			iron (III) ABC transporter, permease protein (hemU-1)			AF_0431	1005	334	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	388992	390092	-							AF_0432	1101		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	388992	390092	-	AAB90805.1			iron (III) ABC transporter, ATP-binding protein (hemV-2)			AF_0432	1101	366	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	390093	391193	-							AF_0433	1101		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	390093	391193	-	AAB90804.1			conserved hypothetical protein			AF_0433	1101	366	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	391316	392230	-							AF_0434	915		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	391316	392230	-	AAB90799.1			3-hydroxyacyl-CoA dehydrogenase (hbd-3)			AF_0434	915	304	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	392235	393005	-							AF_0435	771		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	392235	393005	-	AAB90798.1			enoyl-CoA hydratase (fad-1)			AF_0435	771	256	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	393015	394163	-							AF_0436	1149		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	393015	394163	-	AAB90797.1			acyl-CoA dehydrogenase (acd-2)			AF_0436	1149	382	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	394164	394559	-							AF_0437	396		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	394164	394559	-	AAB90796.1			conserved hypothetical protein			AF_0437	396	131	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	394564	395727	-							AF_0438	1164		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	394564	395727	-	AAB90795.1			3-ketoacyl-CoA thiolase (acaB-8)			AF_0438	1164	387	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	395807	396304	-							AF_0439	498		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	395807	396304	-	AAB90794.1			transcriptional regulatory protein, AsnC family			AF_0439	498	165	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	396387	396734	-							AF_0440	348		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	396387	396734	-	AAB90801.1			conserved hypothetical protein			AF_0440	348	115	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	396734	397411	-							AF_0441	678		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	396734	397411	-	AAB90793.1			conserved hypothetical protein			AF_0441	678	225	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	397392	398111	-							AF_0442	720		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	397392	398111	-	AAB90792.1			succinoglycan biosynthesis regulator (exsB)			AF_0442	720	239	
gene	tRNA	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	398197	398279	+							AF_t10	83		
tRNA		GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	398197	398279	+				tRNA-Leu			AF_t10	83		
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	400741	401085	+							AF_0443	345		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	400741	401085	+	AAB90803.1			predicted coding region AF_0443			AF_0443	345	114	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	402016	402687	+							AF_0444	672		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	402016	402687	+	AAB90791.1			conserved hypothetical protein			AF_0444	672	223	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	402623	403108	-							AF_0445	486		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	402623	403108	-	AAB90790.1			conserved hypothetical protein			AF_0445	486	161	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	403314	403694	-							AF_0446	381		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	403314	403694	-	AAB90800.1			conserved hypothetical protein			AF_0446	381	126	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	403661	404209	-							AF_0447	549		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	403661	404209	-	AAB90802.1			predicted coding region AF_0447			AF_0447	549	182	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	404314	406629	+							AF_0448	2316		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	404314	406629	+	AAB90784.1			signal-transducing histidine kinase, putative			AF_0448	2316	771	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	406613	406990	+							AF_0449	378		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	406613	406990	+	AAB90783.1			response regulator			AF_0449	378	125	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	406987	407976	+							AF_0450	990		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	406987	407976	+	AAB90782.1			signal-transducing histidine kinase			AF_0450	990	329	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	408029	408394	+							AF_0451	366		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	408029	408394	+	AAB90789.1			predicted coding region AF_0451			AF_0451	366	121	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	408369	409700	+							AF_0452	1332		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	408369	409700	+	AAB90781.1			conserved hypothetical protein			AF_0452	1332	443	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	409697	410083	+							AF_0453	387		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	409697	410083	+	AAB90788.1			predicted coding region AF_0453			AF_0453	387	128	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	410116	411033	+							AF_0454	918		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	410116	411033	+	AAB90787.1			predicted coding region AF_0454			AF_0454	918	305	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	411030	412928	-							AF_0455	1899		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	411030	412928	-	AAB90780.1			NADH oxidase (noxB-1)			AF_0455	1899	632	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	413084	413539	+							AF_0456	456		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	413084	413539	+	AAB90786.1			predicted coding region AF_0456			AF_0456	456	151	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	413730	414329	+							AF_0457	600		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	413730	414329	+	AAB90785.1			predicted coding region AF_0457			AF_0457	600	199	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	414321	415661	-							AF_0458	1341		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	414321	415661	-	AAB90779.1			phosphomannomutase (pmm)			AF_0458	1341	446	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	415676	417886	+							AF_0459	2211		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	415676	417886	+	AAB90778.1			conserved hypothetical protein			AF_0459	2211	736	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	417856	418260	-							AF_0460	405		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	417856	418260	-	AAB90777.1			conserved hypothetical protein			AF_0460	405	134	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	418261	419016	-							AF_0461	756		
CDS	with_protein	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	418261	419016	-	AAB90776.1			conserved hypothetical protein			AF_0461	756	251	
gene	protein_coding	GCA_000008665.1	Primary Assembly	chromosome		AE000782.1	419013	419843	-							AF_0462	831		
