# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	262320	263852	+					garD		BSUW23_01285	1533		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	262320	263852	+	ADM36314.1			D-galactarate dehydratase	garD		BSUW23_01285	1533	510	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	264129	265049	+					ycbJ		BSUW23_01290	921		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	264129	265049	+	ADM36315.1			putative phosphotransferase	ycbJ		BSUW23_01290	921	306	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	265456	265557	+							BSUW23_01295	102		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	265456	265557	+	ADM36316.1			hypothetical protein			BSUW23_01295	102	33	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	265830	266522	+					ycbL		BSUW23_01300	693		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	265830	266522	+	ADM36317.1			two-component response regulator (paired with YcbM)	ycbL		BSUW23_01300	693	230	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	266524	267459	+					ycbM		BSUW23_01305	936		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	266524	267459	+	ADM36318.1			two-component sensor histidine kinase (paired with YcbL)	ycbM		BSUW23_01305	936	311	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	267554	268477	+					ycbN		BSUW23_01310	924		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	267554	268477	+	ADM36319.1			bacitracin ABC transporter, ATP-binding protein	ycbN		BSUW23_01310	924	307	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	268493	269182	+					ycbO		BSUW23_01315	690		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	268493	269182	+	ADM36320.1			putative Na+-driven exporter or maturation protein	ycbO		BSUW23_01315	690	229	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	269236	269622	-					ycbP		BSUW23_01320	387		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	269236	269622	-	ADM36321.1			putative inner integral membrane protein	ycbP		BSUW23_01320	387	128	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	269737	270972	+							BSUW23_01325	1236		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	269737	270972	+	ADM36322.1			putative proteinase inhibitor			BSUW23_01325	1236	411	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	271055	271483	+					cwlJ		BSUW23_01330	429		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	271055	271483	+	ADM36323.1			cell wall hydrolase	cwlJ		BSUW23_01330	429	142	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	271589	272320	+					ycbR		BSUW23_01335	732		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	271589	272320	+	ADM36324.1			hypothetical protein	ycbR		BSUW23_01335	732	243	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	272400	272576	+					yczK		BSUW23_01340	177		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	272400	272576	+	ADM36325.1			hypothetical protein	yczK		BSUW23_01340	177	58	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	272595	274346	+					phoD		BSUW23_01345	1752		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	272595	274346	+	ADM36326.1			phosphodiesterase/alkaline phosphatase D	phoD		BSUW23_01345	1752	583	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	274360	274572	+					tatAD		BSUW23_01350	213		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	274360	274572	+	ADM36327.1			component of the twin-arginine pre-protein translocation pathway	tatAD		BSUW23_01350	213	70	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	274634	275359	+					tatCD		BSUW23_01355	726		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	274634	275359	+	ADM36328.1			component of the twin-arginine pre-protein translocation pathway	tatCD		BSUW23_01355	726	241	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	275356	276003	-					pcp		BSUW23_01360	648		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	275356	276003	-	ADM36329.1			pyrrolidone-carboxylate peptidase	pcp		BSUW23_01360	648	215	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	276083	277195	+					ycbU		BSUW23_01365	1113		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	276083	277195	+	ADM36330.1			putative cysteine desulfurase	ycbU		BSUW23_01365	1113	370	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	277238	278671	-					lmrB		BSUW23_01370	1434		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	277238	278671	-	ADM36331.1			efflux transporter; drug-export protein	lmrB		BSUW23_01370	1434	477	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	278721	279287	-					lmrA		BSUW23_01375	567		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	278721	279287	-	ADM36332.1			transcriptional repressor of lmrAB and yxaGH operons	lmrA		BSUW23_01375	567	188	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	280081	280719	+					estA		BSUW23_01380	639		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	280081	280719	+	ADM36333.1			secreted alkaliphilic lipase	estA		BSUW23_01380	639	212	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	280757	281140	-					yczC		BSUW23_01385	384		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	280757	281140	-	ADM36334.1			putative integral inner membrane protein	yczC		BSUW23_01385	384	127	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	281375	282451	+					yccF		BSUW23_01390	1077		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	281375	282451	+	ADM36335.1			hypothetical protein	yccF		BSUW23_01390	1077	358	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	282491	282703	-							BSUW23_01395	213		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	282491	282703	-	ADM36336.1			hypothetical protein			BSUW23_01395	213	70	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	282718	282969	+							BSUW23_01400	252		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	282718	282969	+	ADM36337.1			hypothetical protein			BSUW23_01400	252	83	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	283105	284037	+					yccK		BSUW23_01405	933		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	283105	284037	+	ADM36338.1			putative ion channel associated enzyme	yccK		BSUW23_01405	933	310	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	284077	285141	-					ycdA		BSUW23_01410	1065		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	284077	285141	-	ADM36339.1			putative lipoprotein	ycdA		BSUW23_01410	1065	354	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	285488	286885	+					ycdB		BSUW23_01415	1398		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	285488	286885	+	ADM36340.1			putative hydrolase	ycdB		BSUW23_01415	1398	465	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	287071	289722	+					ycdC		BSUW23_01420	1296		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	287071	287976	+	ADM36341.1			putative hydrolase, N-terminus; reading frame truncated by ISBsu1 insertion	ycdC		BSUW23_01420	906	301	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	288056	288388	+							BSUW23_01425	333		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	288056	288388	+	ADM36342.1			ISBsu1 transposase, ORFA			BSUW23_01425	333	110	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	288406	289206	+							BSUW23_01430	801		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	288406	289206	+	ADM36343.1			ISBsu1 transposase, ORFB			BSUW23_01430	801	266	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	289729	290232	-					cwlK		BSUW23_01440	504		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	289729	290232	-	ADM36345.1			murein L,D:-endopeptidase	cwlK		BSUW23_01440	504	167	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	290353	291474	+					rapJ		BSUW23_01445	1122		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	290353	291474	+	ADM36346.1			response regulator aspartate phosphatase	rapJ		BSUW23_01445	1122	373	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	291584	292360	+					ycdF		BSUW23_01450	777		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	291584	292360	+	ADM36347.1			putative dehydrogenase	ycdF		BSUW23_01450	777	258	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	292385	294076	+					ycdG		BSUW23_01455	1692		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	292385	294076	+	ADM36348.1			putative glycosidase	ycdG		BSUW23_01455	1692	563	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	294259	295227	+					adcA		BSUW23_01460	969		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	294259	295227	+	ADM36349.1			Zn(II)-binding lipoprotein	adcA		BSUW23_01460	969	322	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	295282	295977	+					adcC		BSUW23_01465	696		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	295282	295977	+	ADM36350.1			Zn(II) transporter (ATP-binding protein)	adcC		BSUW23_01465	696	231	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	295935	296777	+					adcB		BSUW23_01470	843		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	295935	296777	+	ADM36351.1			high affinity Zn(II) ABC transporter (permease)	adcB		BSUW23_01470	843	280	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	296815	297861	-					yceB		BSUW23_01475	1047		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	296815	297861	-	ADM36352.1			putative monooxygenase	yceB		BSUW23_01475	1047	348	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	298093	298692	+					yceC		BSUW23_01480	600		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	298093	298692	+	ADM36353.1			putative stress adaptation protein	yceC		BSUW23_01480	600	199	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	298714	299295	+					yceD		BSUW23_01485	582		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	298714	299295	+	ADM36354.1			putative stress adaptation protein	yceD		BSUW23_01485	582	193	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	299330	299908	+					yceE		BSUW23_01490	579		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	299330	299908	+	ADM36355.1			putative stress adaptation protein	yceE		BSUW23_01490	579	192	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	299960	300733	+					yceF		BSUW23_01495	774		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	299960	300733	+	ADM36356.1			putative stress adaptation transporter	yceF		BSUW23_01495	774	257	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	300817	302430	+					yceG		BSUW23_01500	1614		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	300817	302430	+	ADM36357.1			conserved hypothetical protein	yceG		BSUW23_01500	1614	537	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	302446	303537	+					yceH		BSUW23_01505	1092		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	302446	303537	+	ADM36358.1			conserved hypothetical protein	yceH		BSUW23_01505	1092	363	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	303660	304862	+					yceI		BSUW23_01510	1203		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	303660	304862	+	ADM36359.1			putative transporter	yceI		BSUW23_01510	1203	400	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	304893	305030	-							BSUW23_01515	138		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	304893	305030	-	ADM36360.1			putative efflux transporter			BSUW23_01515	138	45	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	305136	305366	-					yceK		BSUW23_01520	231		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	305136	305366	-	ADM36361.1			putative transcriptional regulator (ArsR family) protein	yceK		BSUW23_01520	231	76	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	305663	306916	+					opuAA		BSUW23_01525	1254		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	305663	306916	+	ADM36362.1			glycine betaine ABC transporter (ATP-binding protein)	opuAA		BSUW23_01525	1254	417	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	306918	307766	+					opuAB		BSUW23_01530	849		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	306918	307766	+	ADM36363.1			glycine betaine ABC transporter (permease)	opuAB		BSUW23_01530	849	282	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	307766	308647	+					opuAC		BSUW23_01535	882		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	307766	308647	+	ADM36364.1			glycine betaine ABC transporter (glycine betaine-binding lipoprotein)	opuAC		BSUW23_01535	882	293	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	308685	309836	-					amhX		BSUW23_01540	1152		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	308685	309836	-	ADM36365.1			amidohydrolase	amhX		BSUW23_01540	1152	383	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	309986	311419	+					ycgA		BSUW23_01545	1434		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	309986	311419	+	ADM36366.1			putative integral inner membrane protein	ycgA		BSUW23_01545	1434	477	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	311535	312023	+					ycgB		BSUW23_01550	489		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	311535	312023	+	ADM36367.1			putative integral inner membrane protein	ycgB		BSUW23_01550	489	162	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	312276	314255	+					amyE		BSUW23_01555	1980		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	312276	314255	+	ADM36368.1			alpha-amylase	amyE		BSUW23_01555	1980	659	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	314432	315394	+					ldh		BSUW23_01560	963		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	314432	315394	+	ADM36369.1			L-lactate dehydrogenase	ldh		BSUW23_01560	963	320	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	315426	317051	+					lctP		BSUW23_01565	1626		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	315426	317051	+	ADM36370.1			L-lactate permease	lctP		BSUW23_01565	1626	541	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	317091	318632	-					mdr		BSUW23_01570	1542		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	317091	318632	-	ADM36371.1			multidrug-efflux transporter	mdr		BSUW23_01570	1542	513	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	318745	319209	+					ycgE		BSUW23_01575	465		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	318745	319209	+	ADM36372.1			putative transcriptional regulator	ycgE		BSUW23_01575	465	154	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	319284	319913	+					ycgF		BSUW23_01580	630		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	319284	319913	+	ADM36373.1			putative aminoacid export permease	ycgF		BSUW23_01580	630	209	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	319983	320744	+					ycgG		BSUW23_01585	762		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	319983	320744	+	ADM36374.1			hypothetical protein	ycgG		BSUW23_01585	762	253	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	320746	322086	-					ycgH		BSUW23_01590	1341		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	320746	322086	-	ADM36375.1			putative amino acid transporter	ycgH		BSUW23_01590	1341	446	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	322216	322812	+					ycgI		BSUW23_01595	597		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	322216	322812	+	ADM36376.1			putative methyltransferase	ycgI		BSUW23_01595	597	198	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	322945	323763	+					nadE		BSUW23_01600	819		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	322945	323763	+	ADM36377.1			NAD synthetase	nadE		BSUW23_01600	819	272	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	324037	324630	-					tmrB		BSUW23_01605	594		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	324037	324630	-	ADM36378.1			ATP-binding tunicamycin resistance protein	tmrB		BSUW23_01605	594	197	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	324937	325497	+					aroK		BSUW23_01610	561		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	324937	325497	+	ADM36379.1			shikimate kinase	aroK		BSUW23_01610	561	186	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	325527	326288	-					ycgJ		BSUW23_01615	762		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	325527	326288	-	ADM36380.1			putative methyltransferase	ycgJ		BSUW23_01615	762	253	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	326405	327379	+					ycgK		BSUW23_01620	975		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	326405	327379	+	ADM36381.1			putative transcriptional regulator (LysR family) protein	ycgK		BSUW23_01620	975	324	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	327451	328407	+					cah		BSUW23_01625	957		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	327451	328407	+	ADM36382.1			S-deacylase	cah		BSUW23_01625	957	318	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	328413	329273	+					ycgL		BSUW23_01630	861		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	328413	329273	+	ADM36383.1			conserved hypothetical protein	ycgL		BSUW23_01630	861	286	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	329455	330372	+					ycgM		BSUW23_01635	918		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	329455	330372	+	ADM36384.1			proline oxidase	ycgM		BSUW23_01635	918	305	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	330389	331936	+					ycgN		BSUW23_01640	1548		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	330389	331936	+	ADM36385.1			1-pyrroline-5-carboxylate dehydrogenase	ycgN		BSUW23_01640	1548	515	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	332067	333482	+					ycgO		BSUW23_01645	1416		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	332067	333482	+	ADM36386.1			putative proline/ornithine permease	ycgO		BSUW23_01645	1416	471	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	333635	334870	+					ycgP		BSUW23_01650	1236		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	333635	334870	+	ADM36387.1			putative transcriptional regulator	ycgP		BSUW23_01650	1236	411	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	334907	335764	-					ycgQ		BSUW23_01655	858		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	334907	335764	-	ADM36388.1			conserved hypothetical protein	ycgQ		BSUW23_01655	858	285	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	335769	336671	-					ycgR		BSUW23_01660	903		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	335769	336671	-	ADM36389.1			putative permease	ycgR		BSUW23_01660	903	300	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	336753	337607	-					ycgS		BSUW23_01665	855		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	336753	337607	-	ADM36390.1			putative aromatic hydrocarbon hydrolase	ycgS		BSUW23_01665	855	284	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	337770	338780	+					ycgT		BSUW23_01670	1011		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	337770	338780	+	ADM36391.1			putative thioredoxin reductase	ycgT		BSUW23_01670	1011	336	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	338811	340256	-					nasF		BSUW23_01675	1446		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	338811	340256	-	ADM36392.1			uroporphyrin-III C-methyltransferase	nasF		BSUW23_01675	1446	481	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	340322	340642	-					nasE		BSUW23_01680	321		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	340322	340642	-	ADM36393.1			assimilatory nitrite reductase subunit	nasE		BSUW23_01680	321	106	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	340675	343092	-					nasD		BSUW23_01685	2418		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	340675	343092	-	ADM36394.1			assimilatory nitrite reductase subunit	nasD		BSUW23_01685	2418	805	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	343213	345345	-					nasC		BSUW23_01690	2133		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	343213	345345	-	ADM36395.1			assimilatory nitrate reductase (catalytic subunit)	nasC		BSUW23_01690	2133	710	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	345342	347666	-					nasB		BSUW23_01695	2325		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	345342	347666	-	ADM36396.1			assimilatory nitrate reductase (electron transfer subunit)	nasB		BSUW23_01695	2325	774	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	347847	349052	+					nasA		BSUW23_01700	1206		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	347847	349052	+	ADM36397.1			nitrate transporter	nasA		BSUW23_01700	1206	401	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	349168	350082	+					folEB		BSUW23_01705	915		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	349168	350082	+	ADM36398.1			putative GTP cyclohydrolase	folEB		BSUW23_01705	915	304	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	350111	350311	+					yciB		BSUW23_01710	201		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	350111	350311	+	ADM36399.1			putative metal uptake system lipoprotein	yciB		BSUW23_01710	201	66	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	350395	351567	+							BSUW23_01715	1173		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	350395	351567	+	ADM36400.1			putative flavoprotein involved in K+ transport			BSUW23_01715	1173	390	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	351604	352797	+					yciC		BSUW23_01720	1194		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	351604	352797	+	ADM36401.1			putative metallochaperone with NTPase activity	yciC		BSUW23_01720	1194	397	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	352846	353526	-					yckA		BSUW23_01725	681		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	352846	353526	-	ADM36402.1			putative ABC transporter (permease)	yckA		BSUW23_01725	681	226	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	353536	354387	-					yckB		BSUW23_01730	852		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	353536	354387	-	ADM36403.1			putative ABC transporter (binding lipoprotein)	yckB		BSUW23_01730	852	283	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	354647	354817	+							BSUW23_01735	171		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	354647	354817	+	ADM36404.1			putative glutathione-dependent formaldehyde dehydrogenase			BSUW23_01735	171	56	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	354814	355269	+					yckC		BSUW23_01740	456		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	354814	355269	+	ADM36405.1			putative integral inner membrane protein	yckC		BSUW23_01740	456	151	
gene	protein_coding	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	355352	355684	+					yckD		BSUW23_01745	333		
CDS	with_protein	GCA_000146565.1	Primary Assembly	chromosome		CP002183.1	355352	355684	+	ADM36406.1			hypothetical protein	yckD		BSUW23_01745	333	110	
